"Plot Title: CT_320_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739320, SEN S/N: 20739320)","Temp, °C (LGR S/N: 20739320, SEN S/N: 20739320)","Specific Conductance, μS/cm (LGR S/N: 20739320)","Salinity, ppt (LGR S/N: 20739320)","Specific Conductance, μS/cm (LGR S/N: 20739320)","Salinity, ppt (LGR S/N: 20739320)","Coupler Detached (LGR S/N: 20739320)","Coupler Attached (LGR S/N: 20739320)","Host Connected (LGR S/N: 20739320)","Stopped (LGR S/N: 20739320)","End Of File (LGR S/N: 20739320)"
944,05/22/21 07:57:00 PM,37107.1,28.45,55272.4,36.6445,55272.4,36.6445,,,,,
945,05/22/21 07:57:30 PM,37100.6,28.45,55262.7,36.6372,55262.7,36.6372,,,,,
946,05/22/21 07:58:00 PM,37087.5,28.46,55232.7,36.6148,55232.7,36.6148,,,,,
947,05/22/21 07:58:30 PM,37084.2,28.45,55238.3,36.6189,55238.3,36.6189,,,,,
948,05/22/21 07:59:00 PM,37097.3,28.45,55257.8,36.6335,55257.8,36.6335,,,,,
949,05/22/21 07:59:30 PM,37107.1,28.44,55282.9,36.6523,55282.9,36.6523,,,,,
950,05/22/21 08:00:00 PM,37097.3,28.46,55247.3,36.6257,55247.3,36.6257,,,,,
951,05/22/21 08:00:30 PM,37133.4,28.45,55311.7,36.6738,55311.7,36.6738,,,,,
952,05/22/21 08:01:00 PM,37087.5,28.45,55243.2,36.6226,55243.2,36.6226,,,,,
953,05/22/21 08:01:30 PM,37087.5,28.45,55243.2,36.6226,55243.2,36.6226,,,,,
954,05/22/21 08:02:00 PM,37107.1,28.45,55272.4,36.6445,55272.4,36.6445,,,,,
955,05/22/21 08:02:30 PM,37107.1,28.44,55282.9,36.6523,55282.9,36.6523,,,,,
956,05/22/21 08:03:00 PM,37084.2,28.45,55238.3,36.6189,55238.3,36.6189,,,,,
957,05/22/21 08:03:30 PM,37087.5,28.44,55253.6,36.6304,55253.6,36.6304,,,,,
958,05/22/21 08:04:00 PM,37123.5,28.46,55286.4,36.6549,55286.4,36.6549,,,,,
959,05/22/21 08:04:30 PM,37074.4,28.45,55223.6,36.6080,55223.6,36.6080,,,,,
960,05/22/21 08:05:00 PM,37087.5,28.45,55243.2,36.6226,55243.2,36.6226,,,,,
961,05/22/21 08:05:30 PM,37107.1,28.45,55272.4,36.6445,55272.4,36.6445,,,,,
962,05/22/21 08:06:00 PM,37120.2,28.45,55292.0,36.6591,55292.0,36.6591,,,,,
963,05/22/21 08:06:30 PM,37100.6,28.44,55273.2,36.6450,55273.2,36.6450,,,,,
964,05/22/21 08:07:00 PM,37097.3,28.45,55257.8,36.6335,55257.8,36.6335,,,,,
965,05/22/21 08:07:30 PM,37120.2,28.45,55292.0,36.6591,55292.0,36.6591,,,,,
966,05/22/21 08:08:00 PM,37090.7,28.45,55248.0,36.6262,55248.0,36.6262,,,,,
967,05/22/21 08:08:30 PM,37097.3,28.45,55257.8,36.6335,55257.8,36.6335,,,,,
968,05/22/21 08:09:00 PM,37084.2,28.45,55238.3,36.6189,55238.3,36.6189,,,,,
969,05/22/21 08:09:30 PM,37123.5,28.45,55296.9,36.6628,55296.9,36.6628,,,,,
970,05/22/21 08:10:00 PM,37123.5,28.45,55296.9,36.6628,55296.9,36.6628,,,,,
971,05/22/21 08:10:30 PM,37087.5,28.46,55232.7,36.6148,55232.7,36.6148,,,,,
972,05/22/21 08:11:00 PM,37058.0,28.45,55199.2,36.5897,55199.2,36.5897,,,,,
973,05/22/21 08:11:30 PM,37139.9,28.44,55331.8,36.6889,55331.8,36.6889,,,,,
974,05/22/21 08:12:00 PM,37090.7,28.45,55248.0,36.6262,55248.0,36.6262,,,,,
975,05/22/21 08:12:30 PM,37084.2,28.45,55238.3,36.6189,55238.3,36.6189,,,,,
976,05/22/21 08:13:00 PM,37100.6,28.45,55262.7,36.6372,55262.7,36.6372,,,,,
977,05/22/21 08:13:30 PM,37120.2,28.45,55292.0,36.6591,55292.0,36.6591,,,,,
978,05/22/21 08:14:00 PM,37100.6,28.45,55262.7,36.6372,55262.7,36.6372,,,,,
979,05/22/21 08:14:30 PM,37133.4,28.45,55311.7,36.6738,55311.7,36.6738,,,,,
980,05/22/21 08:15:00 PM,37067.8,28.45,55213.8,36.6006,55213.8,36.6006,,,,,
981,05/22/21 08:15:30 PM,37107.1,28.45,55272.4,36.6445,55272.4,36.6445,,,,,
982,05/22/21 08:16:00 PM,37100.6,28.44,55273.2,36.6450,55273.2,36.6450,,,,,
983,05/22/21 08:16:30 PM,37120.2,28.45,55292.0,36.6591,55292.0,36.6591,,,,,
984,05/22/21 08:17:00 PM,37133.4,28.44,55322.1,36.6816,55322.1,36.6816,,,,,
985,05/22/21 08:17:30 PM,37074.4,28.44,55234.1,36.6158,55234.1,36.6158,,,,,
986,05/22/21 08:18:00 PM,37133.4,28.44,55322.1,36.6816,55322.1,36.6816,,,,,
987,05/22/21 08:18:30 PM,37087.5,28.44,55253.6,36.6304,55253.6,36.6304,,,,,
988,05/22/21 08:19:00 PM,37087.5,28.44,55253.6,36.6304,55253.6,36.6304,,,,,
989,05/22/21 08:19:30 PM,37097.3,28.44,55268.3,36.6414,55268.3,36.6414,,,,,
990,05/22/21 08:20:00 PM,37100.6,28.44,55273.2,36.6450,55273.2,36.6450,,,,,
991,05/22/21 08:20:30 PM,37107.1,28.44,55282.9,36.6523,55282.9,36.6523,,,,,
992,05/22/21 08:21:00 PM,37071.1,28.44,55229.2,36.6121,55229.2,36.6121,,,,,
993,05/22/21 08:21:30 PM,37087.5,28.44,55253.6,36.6304,55253.6,36.6304,,,,,
994,05/22/21 08:22:00 PM,37100.6,28.44,55273.2,36.6450,55273.2,36.6450,,,,,
995,05/22/21 08:22:30 PM,37090.7,28.44,55258.4,36.6340,55258.4,36.6340,,,,,
996,05/22/21 08:23:00 PM,37087.5,28.44,55253.6,36.6304,55253.6,36.6304,,,,,
997,05/22/21 08:23:30 PM,37100.6,28.44,55273.2,36.6450,55273.2,36.6450,,,,,
998,05/22/21 08:24:00 PM,37087.5,28.44,55253.6,36.6304,55253.6,36.6304,,,,,
999,05/22/21 08:24:30 PM,37100.6,28.44,55273.2,36.6450,55273.2,36.6450,,,,,
1000,05/22/21 08:25:00 PM,37087.5,28.44,55253.6,36.6304,55253.6,36.6304,,,,,
1001,05/22/21 08:25:30 PM,37107.1,28.44,55282.9,36.6523,55282.9,36.6523,,,,,
1002,05/22/21 08:26:00 PM,37110.4,28.44,55287.8,36.6560,55287.8,36.6560,,,,,
1003,05/22/21 08:26:30 PM,37077.6,28.44,55238.9,36.6194,55238.9,36.6194,,,,,
1004,05/22/21 08:27:00 PM,37087.5,28.44,55253.6,36.6304,55253.6,36.6304,,,,,
1005,05/22/21 08:27:30 PM,37097.3,28.42,55289.2,36.6570,55289.2,36.6570,,,,,
1006,05/22/21 08:28:00 PM,37074.4,28.42,55255.0,36.6315,55255.0,36.6315,,,,,
1007,05/22/21 08:28:30 PM,37107.1,28.41,55314.3,36.6758,55314.3,36.6758,,,,,
1008,05/22/21 08:29:00 PM,37097.3,28.44,55268.3,36.6414,55268.3,36.6414,,,,,
1009,05/22/21 08:29:30 PM,37084.2,28.42,55269.7,36.6424,55269.7,36.6424,,,,,
1010,05/22/21 08:30:00 PM,37084.2,28.42,55269.7,36.6424,55269.7,36.6424,,,,,
1011,05/22/21 08:30:30 PM,37051.5,28.42,55220.9,36.6059,55220.9,36.6059,,,,,
1012,05/22/21 08:31:00 PM,37103.8,28.42,55298.9,36.6643,55298.9,36.6643,,,,,
1013,05/22/21 08:31:30 PM,37090.7,28.42,55279.4,36.6496,55279.4,36.6496,,,,,
1014,05/22/21 08:32:00 PM,37087.5,28.41,55285.0,36.6539,55285.0,36.6539,,,,,
1015,05/22/21 08:32:30 PM,37084.2,28.42,55269.7,36.6424,55269.7,36.6424,,,,,
1016,05/22/21 08:33:00 PM,37117.0,28.42,55318.6,36.6790,55318.6,36.6790,,,,,
1017,05/22/21 08:33:30 PM,37064.5,28.42,55240.3,36.6204,55240.3,36.6204,,,,,
1018,05/22/21 08:34:00 PM,37139.9,28.42,55352.8,36.7046,55352.8,36.7046,,,,,
1019,05/22/21 08:34:30 PM,37100.6,28.42,55294.1,36.6607,55294.1,36.6607,,,,,
1020,05/22/21 08:35:00 PM,37107.1,28.42,55303.8,36.6679,55303.8,36.6679,,,,,
1021,05/22/21 08:35:30 PM,37100.6,28.41,55304.6,36.6685,55304.6,36.6685,,,,,
1022,05/22/21 08:36:00 PM,37071.1,28.42,55250.1,36.6278,55250.1,36.6278,,,,,
1023,05/22/21 08:36:30 PM,37103.8,28.41,55309.4,36.6721,55309.4,36.6721,,,,,
1024,05/22/21 08:37:00 PM,37103.8,28.42,55298.9,36.6643,55298.9,36.6643,,,,,
1025,05/22/21 08:37:30 PM,37123.5,28.41,55338.8,36.6941,55338.8,36.6941,,,,,
1026,05/22/21 08:38:00 PM,37097.3,28.41,55299.7,36.6648,55299.7,36.6648,,,,,
1027,05/22/21 08:38:30 PM,37117.0,28.41,55329.1,36.6868,55329.1,36.6868,,,,,
1028,05/22/21 08:39:00 PM,37100.6,28.41,55304.6,36.6685,55304.6,36.6685,,,,,
1029,05/22/21 08:39:30 PM,37103.8,28.42,55298.9,36.6643,55298.9,36.6643,,,,,
1030,05/22/21 08:40:00 PM,37117.0,28.42,55318.6,36.6790,55318.6,36.6790,,,,,
1031,05/22/21 08:40:30 PM,37117.0,28.41,55329.1,36.6868,55329.1,36.6868,,,,,
1032,05/22/21 08:41:00 PM,37077.6,28.41,55270.3,36.6429,55270.3,36.6429,,,,,
1033,05/22/21 08:41:30 PM,37071.1,28.41,55260.6,36.6356,55260.6,36.6356,,,,,
1034,05/22/21 08:42:00 PM,37071.1,28.40,55271.0,36.6434,55271.0,36.6434,,,,,
1035,05/22/21 08:42:30 PM,37067.8,28.40,55266.1,36.6397,55266.1,36.6397,,,,,
1036,05/22/21 08:43:00 PM,37064.5,28.40,55261.2,36.6361,55261.2,36.6361,,,,,
1037,05/22/21 08:43:30 PM,37067.8,28.40,55266.1,36.6397,55266.1,36.6397,,,,,
1038,05/22/21 08:44:00 PM,37117.0,28.41,55329.1,36.6868,55329.1,36.6868,,,,,
1039,05/22/21 08:44:30 PM,37064.5,28.41,55250.7,36.6282,55250.7,36.6282,,,,,
1040,05/22/21 08:45:00 PM,37100.6,28.41,55304.6,36.6685,55304.6,36.6685,,,,,
1041,05/22/21 08:45:30 PM,37077.6,28.41,55270.3,36.6429,55270.3,36.6429,,,,,
1042,05/22/21 08:46:00 PM,37067.8,28.40,55266.1,36.6397,55266.1,36.6397,,,,,
1043,05/22/21 08:46:30 PM,37103.8,28.40,55319.9,36.6799,55319.9,36.6799,,,,,
1044,05/22/21 08:47:00 PM,37107.1,28.41,55314.3,36.6758,55314.3,36.6758,,,,,
1045,05/22/21 08:47:30 PM,37090.7,28.40,55300.3,36.6653,55300.3,36.6653,,,,,
1046,05/22/21 08:48:00 PM,37107.1,28.40,55324.8,36.6836,55324.8,36.6836,,,,,
1047,05/22/21 08:48:30 PM,37097.3,28.40,55310.2,36.6727,55310.2,36.6727,,,,,
1048,05/22/21 08:49:00 PM,37071.1,28.40,55271.0,36.6434,55271.0,36.6434,,,,,
1049,05/22/21 08:49:30 PM,37044.9,28.40,55231.9,36.6142,55231.9,36.6142,,,,,
1050,05/22/21 08:50:00 PM,37090.7,28.41,55289.8,36.6575,55289.8,36.6575,,,,,
1051,05/22/21 08:50:30 PM,37090.7,28.40,55300.3,36.6653,55300.3,36.6653,,,,,
1052,05/22/21 08:51:00 PM,37090.7,28.40,55300.3,36.6653,55300.3,36.6653,,,,,
1053,05/22/21 08:51:30 PM,37077.6,28.41,55270.3,36.6429,55270.3,36.6429,,,,,
1054,05/22/21 08:52:00 PM,37087.5,28.39,55306.0,36.6696,55306.0,36.6696,,,,,
1055,05/22/21 08:52:30 PM,37107.1,28.40,55324.8,36.6836,55324.8,36.6836,,,,,
1056,05/22/21 08:53:00 PM,37087.5,28.41,55285.0,36.6539,55285.0,36.6539,,,,,
1057,05/22/21 08:53:30 PM,37120.2,28.40,55344.3,36.6982,55344.3,36.6982,,,,,
1058,05/22/21 08:54:00 PM,37077.6,28.41,55270.3,36.6429,55270.3,36.6429,,,,,
1059,05/22/21 08:54:30 PM,37058.0,28.41,55241.0,36.6210,55241.0,36.6210,,,,,
1060,05/22/21 08:55:00 PM,37074.4,28.41,55265.5,36.6393,55265.5,36.6393,,,,,
1061,05/22/21 08:55:30 PM,37087.5,28.40,55295.5,36.6617,55295.5,36.6617,,,,,
1062,05/22/21 08:56:00 PM,37071.1,28.40,55271.0,36.6434,55271.0,36.6434,,,,,
1063,05/22/21 08:56:30 PM,37074.4,28.41,55265.5,36.6393,55265.5,36.6393,,,,,
1064,05/22/21 08:57:00 PM,37107.1,28.40,55324.8,36.6836,55324.8,36.6836,,,,,
1065,05/22/21 08:57:30 PM,37110.4,28.40,55329.7,36.6873,55329.7,36.6873,,,,,
1066,05/22/21 08:58:00 PM,37071.1,28.40,55271.0,36.6434,55271.0,36.6434,,,,,
1067,05/22/21 08:58:30 PM,37100.6,28.40,55315.1,36.6764,55315.1,36.6764,,,,,
1068,05/22/21 08:59:00 PM,37067.8,28.40,55266.1,36.6397,55266.1,36.6397,,,,,
1069,05/22/21 08:59:30 PM,37097.3,28.40,55310.2,36.6727,55310.2,36.6727,,,,,
1070,05/22/21 09:00:00 PM,37077.6,28.40,55280.7,36.6507,55280.7,36.6507,,,,,
1071,05/22/21 09:00:30 PM,37120.2,28.41,55333.9,36.6904,55333.9,36.6904,,,,,
1072,05/22/21 09:01:00 PM,37087.5,28.41,55285.0,36.6539,55285.0,36.6539,,,,,
1073,05/22/21 09:01:30 PM,37097.3,28.40,55310.2,36.6727,55310.2,36.6727,,,,,
1074,05/22/21 09:02:00 PM,37087.5,28.41,55285.0,36.6539,55285.0,36.6539,,,,,
1075,05/22/21 09:02:30 PM,37097.3,28.40,55310.2,36.6727,55310.2,36.6727,,,,,
1076,05/22/21 09:03:00 PM,37087.5,28.40,55295.5,36.6617,55295.5,36.6617,,,,,
1077,05/22/21 09:03:30 PM,37038.4,28.41,55211.8,36.5991,55211.8,36.5991,,,,,
1078,05/22/21 09:04:00 PM,37110.4,28.41,55319.2,36.6795,55319.2,36.6795,,,,,
1079,05/22/21 09:04:30 PM,37064.5,28.41,55250.7,36.6282,55250.7,36.6282,,,,,
1080,05/22/21 09:05:00 PM,37064.5,28.41,55250.7,36.6282,55250.7,36.6282,,,,,
1081,05/22/21 09:05:30 PM,37077.6,28.41,55270.3,36.6429,55270.3,36.6429,,,,,
1082,05/22/21 09:06:00 PM,37097.3,28.41,55299.7,36.6648,55299.7,36.6648,,,,,
1083,05/22/21 09:06:30 PM,37064.5,28.41,55250.7,36.6282,55250.7,36.6282,,,,,
1084,05/22/21 09:07:00 PM,37077.6,28.40,55280.7,36.6507,55280.7,36.6507,,,,,
1085,05/22/21 09:07:30 PM,37077.6,28.40,55280.7,36.6507,55280.7,36.6507,,,,,
1086,05/22/21 09:08:00 PM,37107.1,28.40,55324.8,36.6836,55324.8,36.6836,,,,,
1087,05/22/21 09:08:30 PM,37087.5,28.39,55306.0,36.6696,55306.0,36.6696,,,,,
1088,05/22/21 09:09:00 PM,37097.3,28.40,55310.2,36.6727,55310.2,36.6727,,,,,
1089,05/22/21 09:09:30 PM,37087.5,28.39,55306.0,36.6696,55306.0,36.6696,,,,,
1090,05/22/21 09:10:00 PM,37100.6,28.39,55325.6,36.6842,55325.6,36.6842,,,,,
1091,05/22/21 09:10:30 PM,37123.5,28.40,55349.3,36.7019,55349.3,36.7019,,,,,
1092,05/22/21 09:11:00 PM,37090.7,28.40,55300.3,36.6653,55300.3,36.6653,,,,,
1093,05/22/21 09:11:30 PM,37087.5,28.41,55285.0,36.6539,55285.0,36.6539,,,,,
1094,05/22/21 09:12:00 PM,37074.4,28.39,55286.4,36.6549,55286.4,36.6549,,,,,
1095,05/22/21 09:12:30 PM,37084.2,28.40,55290.6,36.6581,55290.6,36.6581,,,,,
1096,05/22/21 09:13:00 PM,37087.5,28.41,55285.0,36.6539,55285.0,36.6539,,,,,
1097,05/22/21 09:13:30 PM,37077.6,28.39,55291.2,36.6585,55291.2,36.6585,,,,,
1098,05/22/21 09:14:00 PM,37071.1,28.40,55271.0,36.6434,55271.0,36.6434,,,,,
1099,05/22/21 09:14:30 PM,37074.4,28.40,55276.0,36.6471,55276.0,36.6471,,,,,
1100,05/22/21 09:15:00 PM,37087.5,28.40,55295.5,36.6617,55295.5,36.6617,,,,,
1101,05/22/21 09:15:30 PM,37097.3,28.40,55310.2,36.6727,55310.2,36.6727,,,,,
1102,05/22/21 09:16:00 PM,37087.5,28.40,55295.5,36.6617,55295.5,36.6617,,,,,
1103,05/22/21 09:16:30 PM,37100.6,28.40,55315.1,36.6764,55315.1,36.6764,,,,,
1104,05/22/21 09:17:00 PM,37087.5,28.40,55295.5,36.6617,55295.5,36.6617,,,,,
1105,05/22/21 09:17:30 PM,37077.6,28.40,55280.7,36.6507,55280.7,36.6507,,,,,
1106,05/22/21 09:18:00 PM,37054.7,28.40,55246.6,36.6251,55246.6,36.6251,,,,,
1107,05/22/21 09:18:30 PM,37100.6,28.40,55315.1,36.6764,55315.1,36.6764,,,,,
1108,05/22/21 09:19:00 PM,37077.6,28.39,55291.2,36.6585,55291.2,36.6585,,,,,
1109,05/22/21 09:19:30 PM,37074.4,28.40,55276.0,36.6471,55276.0,36.6471,,,,,
1110,05/22/21 09:20:00 PM,37074.4,28.40,55276.0,36.6471,55276.0,36.6471,,,,,
1111,05/22/21 09:20:30 PM,37074.4,28.40,55276.0,36.6471,55276.0,36.6471,,,,,
1112,05/22/21 09:21:00 PM,37090.7,28.40,55300.3,36.6653,55300.3,36.6653,,,,,
1113,05/22/21 09:21:30 PM,37080.9,28.40,55285.7,36.6544,55285.7,36.6544,,,,,
1114,05/22/21 09:22:00 PM,37054.7,28.39,55257.0,36.6330,55257.0,36.6330,,,,,
1115,05/22/21 09:22:30 PM,37087.5,28.39,55306.0,36.6696,55306.0,36.6696,,,,,
1116,05/22/21 09:23:00 PM,37074.4,28.40,55276.0,36.6471,55276.0,36.6471,,,,,
1117,05/22/21 09:23:30 PM,37077.6,28.40,55280.7,36.6507,55280.7,36.6507,,,,,
1118,05/22/21 09:24:00 PM,37110.4,28.39,55340.2,36.6951,55340.2,36.6951,,,,,
1119,05/22/21 09:24:30 PM,37087.5,28.39,55306.0,36.6696,55306.0,36.6696,,,,,
1120,05/22/21 09:25:00 PM,37087.5,28.39,55306.0,36.6696,55306.0,36.6696,,,,,
1121,05/22/21 09:25:30 PM,37110.4,28.39,55340.2,36.6951,55340.2,36.6951,,,,,
1122,05/22/21 09:26:00 PM,37051.5,28.39,55252.2,36.6294,55252.2,36.6294,,,,,
1123,05/22/21 09:26:30 PM,37103.8,28.39,55330.3,36.6878,55330.3,36.6878,,,,,
1124,05/22/21 09:27:00 PM,37087.5,28.38,55316.5,36.6774,55316.5,36.6774,,,,,
1125,05/22/21 09:27:30 PM,37054.7,28.39,55257.0,36.6330,55257.0,36.6330,,,,,
1126,05/22/21 09:28:00 PM,37077.6,28.39,55291.2,36.6585,55291.2,36.6585,,,,,
1127,05/22/21 09:28:30 PM,37077.6,28.38,55301.7,36.6664,55301.7,36.6664,,,,,
1128,05/22/21 09:29:00 PM,37126.8,28.39,55364.7,36.7135,55364.7,36.7135,,,,,
1129,05/22/21 09:29:30 PM,37087.5,28.38,55316.5,36.6774,55316.5,36.6774,,,,,
1130,05/22/21 09:30:00 PM,37074.4,28.38,55296.9,36.6628,55296.9,36.6628,,,,,
1131,05/22/21 09:30:30 PM,37097.3,28.36,55352.1,36.7040,55352.1,36.7040,,,,,
1132,05/22/21 09:31:00 PM,37087.5,28.38,55316.5,36.6774,55316.5,36.6774,,,,,
1133,05/22/21 09:31:30 PM,37087.5,28.36,55337.5,36.6931,55337.5,36.6931,,,,,
1134,05/22/21 09:32:00 PM,37048.2,28.36,55278.7,36.6492,55278.7,36.6492,,,,,
1135,05/22/21 09:32:30 PM,37074.4,28.38,55296.9,36.6628,55296.9,36.6628,,,,,
1136,05/22/21 09:33:00 PM,37080.9,28.38,55306.6,36.6700,55306.6,36.6700,,,,,
1137,05/22/21 09:33:30 PM,37058.0,28.36,55293.4,36.6601,55293.4,36.6601,,,,,
1138,05/22/21 09:34:00 PM,37022.1,28.36,55239.7,36.6200,55239.7,36.6200,,,,,
1139,05/22/21 09:34:30 PM,37080.9,28.36,55327.6,36.6857,55327.6,36.6857,,,,,
1140,05/22/21 09:35:00 PM,37041.7,28.36,55269.0,36.6419,55269.0,36.6419,,,,,
1141,05/22/21 09:35:30 PM,37090.7,28.35,55352.7,36.7045,55352.7,36.7045,,,,,
1142,05/22/21 09:36:00 PM,37090.7,28.38,55321.3,36.6810,55321.3,36.6810,,,,,
1143,05/22/21 09:36:30 PM,37103.8,28.38,55340.8,36.6956,55340.8,36.6956,,,,,
1144,05/22/21 09:37:00 PM,37123.5,28.36,55391.2,36.7333,55391.2,36.7333,,,,,
1145,05/22/21 09:37:30 PM,37126.8,28.36,55396.2,36.7370,55396.2,36.7370,,,,,
1146,05/22/21 09:38:00 PM,37071.1,28.36,55313.0,36.6748,55313.0,36.6748,,,,,
1147,05/22/21 09:38:30 PM,37090.7,28.38,55321.3,36.6810,55321.3,36.6810,,,,,
1148,05/22/21 09:39:00 PM,37064.5,28.36,55303.1,36.6674,55303.1,36.6674,,,,,
1149,05/22/21 09:39:30 PM,37077.6,28.36,55322.7,36.6820,55322.7,36.6820,,,,,
1150,05/22/21 09:40:00 PM,37103.8,28.36,55361.8,36.7113,55361.8,36.7113,,,,,
1151,05/22/21 09:40:30 PM,37058.0,28.35,55303.9,36.6680,55303.9,36.6680,,,,,
1152,05/22/21 09:41:00 PM,37090.7,28.35,55352.7,36.7045,55352.7,36.7045,,,,,
1153,05/22/21 09:41:30 PM,37077.6,28.35,55333.2,36.6899,55333.2,36.6899,,,,,
1154,05/22/21 09:42:00 PM,37077.6,28.35,55333.2,36.6899,55333.2,36.6899,,,,,
1155,05/22/21 09:42:30 PM,37087.5,28.35,55347.9,36.7009,55347.9,36.7009,,,,,
1156,05/22/21 09:43:00 PM,37080.9,28.35,55338.1,36.6936,55338.1,36.6936,,,,,
1157,05/22/21 09:43:30 PM,37067.8,28.35,55318.5,36.6789,55318.5,36.6789,,,,,
1158,05/22/21 09:44:00 PM,37071.1,28.35,55323.4,36.6826,55323.4,36.6826,,,,,
1159,05/22/21 09:44:30 PM,37100.6,28.35,55367.5,36.7156,55367.5,36.7156,,,,,
1160,05/22/21 09:45:00 PM,37051.5,28.35,55294.1,36.6607,55294.1,36.6607,,,,,
1161,05/22/21 09:45:30 PM,37067.8,28.34,55329.0,36.6868,55329.0,36.6868,,,,,
1162,05/22/21 09:46:00 PM,37090.7,28.36,55342.2,36.6967,55342.2,36.6967,,,,,
1163,05/22/21 09:46:30 PM,37071.1,28.35,55323.4,36.6826,55323.4,36.6826,,,,,
1164,05/22/21 09:47:00 PM,37067.8,28.35,55318.5,36.6789,55318.5,36.6789,,,,,
1165,05/22/21 09:47:30 PM,37103.8,28.36,55361.8,36.7113,55361.8,36.7113,,,,,
1166,05/22/21 09:48:00 PM,37061.3,28.34,55319.3,36.6795,55319.3,36.6795,,,,,
1167,05/22/21 09:48:30 PM,37058.0,28.34,55314.3,36.6758,55314.3,36.6758,,,,,
1168,05/22/21 09:49:00 PM,37090.7,28.34,55363.2,36.7124,55363.2,36.7124,,,,,
1169,05/22/21 09:49:30 PM,37041.7,28.34,55290.0,36.6576,55290.0,36.6576,,,,,
1170,05/22/21 09:50:00 PM,37117.0,28.35,55392.0,36.7339,55392.0,36.7339,,,,,
1171,05/22/21 09:50:30 PM,37067.8,28.34,55329.0,36.6868,55329.0,36.6868,,,,,
1172,05/22/21 09:51:00 PM,37103.8,28.34,55382.8,36.7270,55382.8,36.7270,,,,,
1173,05/22/21 09:51:30 PM,37080.9,28.33,55359.1,36.7093,55359.1,36.7093,,,,,
1174,05/22/21 09:52:00 PM,37071.1,28.35,55323.4,36.6826,55323.4,36.6826,,,,,
1175,05/22/21 09:52:30 PM,37067.8,28.34,55329.0,36.6868,55329.0,36.6868,,,,,
1176,05/22/21 09:53:00 PM,37071.1,28.34,55333.9,36.6905,55333.9,36.6905,,,,,
1177,05/22/21 09:53:30 PM,37071.1,28.33,55344.4,36.6983,55344.4,36.6983,,,,,
1178,05/22/21 09:54:00 PM,37123.5,28.34,55412.2,36.7490,55412.2,36.7490,,,,,
1179,05/22/21 09:54:30 PM,37041.7,28.34,55290.0,36.6576,55290.0,36.6576,,,,,
1180,05/22/21 09:55:00 PM,37058.0,28.34,55314.3,36.6758,55314.3,36.6758,,,,,
1181,05/22/21 09:55:30 PM,37028.6,28.34,55270.4,36.6430,55270.4,36.6430,,,,,
1182,05/22/21 09:56:00 PM,37067.8,28.34,55329.0,36.6868,55329.0,36.6868,,,,,
1183,05/22/21 09:56:30 PM,37054.7,28.31,55340.9,36.6957,55340.9,36.6957,,,,,
1184,05/22/21 09:57:00 PM,37054.7,28.33,55319.9,36.6800,55319.9,36.6800,,,,,
1185,05/22/21 09:57:30 PM,37044.9,28.33,55305.3,36.6690,55305.3,36.6690,,,,,
1186,05/22/21 09:58:00 PM,37058.0,28.33,55324.8,36.6837,55324.8,36.6837,,,,,
1187,05/22/21 09:58:30 PM,37067.8,28.34,55329.0,36.6868,55329.0,36.6868,,,,,
1188,05/22/21 09:59:00 PM,37067.8,28.33,55339.5,36.6946,55339.5,36.6946,,,,,
1189,05/22/21 09:59:30 PM,37094.0,28.33,55378.7,36.7239,55378.7,36.7239,,,,,
1190,05/22/21 10:00:00 PM,37080.9,28.33,55359.1,36.7093,55359.1,36.7093,,,,,
1191,05/22/21 10:00:30 PM,37035.1,28.33,55290.6,36.6581,55290.6,36.6581,,,,,
1192,05/22/21 10:01:00 PM,37058.0,28.33,55324.8,36.6837,55324.8,36.6837,,,,,
1193,05/22/21 10:01:30 PM,37058.0,28.33,55324.8,36.6837,55324.8,36.6837,,,,,
1194,05/22/21 10:02:00 PM,37067.8,28.31,55360.5,36.7103,55360.5,36.7103,,,,,
1195,05/22/21 10:02:30 PM,37044.9,28.33,55305.3,36.6690,55305.3,36.6690,,,,,
1196,05/22/21 10:03:00 PM,37090.7,28.33,55373.7,36.7202,55373.7,36.7202,,,,,
1197,05/22/21 10:03:30 PM,37041.7,28.33,55300.5,36.6654,55300.5,36.6654,,,,,
1198,05/22/21 10:04:00 PM,37074.4,28.33,55349.4,36.7020,55349.4,36.7020,,,,,
1199,05/22/21 10:04:30 PM,37139.9,28.33,55447.3,36.7752,55447.3,36.7752,,,,,
1200,05/22/21 10:05:00 PM,37071.1,28.33,55344.4,36.6983,55344.4,36.6983,,,,,
1201,05/22/21 10:05:30 PM,37041.7,28.33,55300.5,36.6654,55300.5,36.6654,,,,,
1202,05/22/21 10:06:00 PM,37067.8,28.33,55339.5,36.6946,55339.5,36.6946,,,,,
1203,05/22/21 10:06:30 PM,37051.5,28.33,55315.1,36.6764,55315.1,36.6764,,,,,
1204,05/22/21 10:07:00 PM,37080.9,28.33,55359.1,36.7093,55359.1,36.7093,,,,,
1205,05/22/21 10:07:30 PM,37071.1,28.33,55344.4,36.6983,55344.4,36.6983,,,,,
1206,05/22/21 10:08:00 PM,37044.9,28.33,55305.3,36.6690,55305.3,36.6690,,,,,
1207,05/22/21 10:08:30 PM,37074.4,28.33,55349.4,36.7020,55349.4,36.7020,,,,,
