"Plot Title: CT_350_052221_CG"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739350, SEN S/N: 20739350)","Temp, °C (LGR S/N: 20739350, SEN S/N: 20739350)","Specific Conductance, μS/cm (LGR S/N: 20739350)","Salinity, ppt (LGR S/N: 20739350)","Coupler Detached (LGR S/N: 20739350)","Coupler Attached (LGR S/N: 20739350)","Host Connected (LGR S/N: 20739350)","End Of File (LGR S/N: 20739350)"
1126,05/22/21 09:45:00 PM,42378.0,28.46,54717.2,36.2297,,,,
1127,05/22/21 09:45:30 PM,42374.1,28.46,54712.2,36.2260,,,,
1128,05/22/21 09:46:00 PM,42358.6,28.46,54692.1,36.2110,,,,
1129,05/22/21 09:46:30 PM,42370.3,28.46,54707.2,36.2223,,,,
1130,05/22/21 09:47:00 PM,42370.3,28.46,54707.2,36.2223,,,,
1131,05/22/21 09:47:30 PM,42397.4,28.46,54742.3,36.2485,,,,
1132,05/22/21 09:48:00 PM,42370.3,28.46,54707.2,36.2223,,,,
1133,05/22/21 09:48:30 PM,42378.0,28.46,54717.2,36.2297,,,,
1134,05/22/21 09:49:00 PM,42370.3,28.44,54727.9,36.2377,,,,
1135,05/22/21 09:49:30 PM,42350.9,28.44,54702.8,36.2190,,,,
1136,05/22/21 09:50:00 PM,42358.6,28.44,54712.8,36.2264,,,,
1137,05/22/21 09:50:30 PM,42416.9,28.44,54788.2,36.2827,,,,
1138,05/22/21 09:51:00 PM,42350.9,28.44,54702.8,36.2190,,,,
1139,05/22/21 09:51:30 PM,42370.3,28.44,54727.9,36.2377,,,,
1140,05/22/21 09:52:00 PM,42350.9,28.44,54702.8,36.2190,,,,
1141,05/22/21 09:52:30 PM,42385.8,28.44,54748.0,36.2527,,,,
1142,05/22/21 09:53:00 PM,42358.6,28.44,54712.8,36.2264,,,,
1143,05/22/21 09:53:30 PM,42343.1,28.44,54692.7,36.2115,,,,
1144,05/22/21 09:54:00 PM,42362.5,28.43,54728.2,36.2379,,,,
1145,05/22/21 09:54:30 PM,42358.6,28.43,54723.1,36.2341,,,,
1146,05/22/21 09:55:00 PM,42370.3,28.44,54727.9,36.2377,,,,
1147,05/22/21 09:55:30 PM,42385.8,28.44,54748.0,36.2527,,,,
1148,05/22/21 09:56:00 PM,42343.1,28.44,54692.7,36.2115,,,,
1149,05/22/21 09:56:30 PM,42358.6,28.44,54712.8,36.2264,,,,
1150,05/22/21 09:57:00 PM,42385.8,28.43,54758.3,36.2604,,,,
1151,05/22/21 09:57:30 PM,42308.2,28.43,54657.9,36.1855,,,,
1152,05/22/21 09:58:00 PM,42335.3,28.43,54693.0,36.2116,,,,
1153,05/22/21 09:58:30 PM,42358.6,28.43,54723.1,36.2341,,,,
1154,05/22/21 09:59:00 PM,42362.5,28.43,54728.2,36.2379,,,,
1155,05/22/21 09:59:30 PM,42358.6,28.43,54723.1,36.2341,,,,
1156,05/22/21 10:00:00 PM,42343.1,28.43,54703.1,36.2192,,,,
1157,05/22/21 10:00:30 PM,42374.1,28.43,54743.2,36.2491,,,,
1158,05/22/21 10:01:00 PM,42389.7,28.43,54763.3,36.2642,,,,
1159,05/22/21 10:01:30 PM,42358.6,28.43,54723.1,36.2341,,,,
1160,05/22/21 10:02:00 PM,42343.1,28.43,54703.1,36.2192,,,,
1161,05/22/21 10:02:30 PM,42343.1,28.43,54703.1,36.2192,,,,
1162,05/22/21 10:03:00 PM,42343.1,28.43,54703.1,36.2192,,,,
1163,05/22/21 10:03:30 PM,42385.8,28.43,54758.3,36.2604,,,,
1164,05/22/21 10:04:00 PM,42331.5,28.43,54688.0,36.2080,,,,
1165,05/22/21 10:04:30 PM,42374.1,28.43,54743.2,36.2491,,,,
1166,05/22/21 10:05:00 PM,42350.9,28.43,54713.1,36.2267,,,,
1167,05/22/21 10:05:30 PM,42319.8,28.43,54672.9,36.1967,,,,
1168,05/22/21 10:06:00 PM,42331.5,28.43,54688.0,36.2080,,,,
1169,05/22/21 10:06:30 PM,42343.1,28.43,54703.1,36.2192,,,,
1170,05/22/21 10:07:00 PM,42316.0,28.43,54668.0,36.1930,,,,
1171,05/22/21 10:07:30 PM,42350.9,28.43,54713.1,36.2267,,,,
1172,05/22/21 10:08:00 PM,42362.5,28.43,54728.2,36.2379,,,,
1173,05/22/21 10:08:30 PM,42323.7,28.43,54678.0,36.2004,,,,
1174,05/22/21 10:09:00 PM,42358.6,28.43,54723.1,36.2341,,,,
1175,05/22/21 10:09:30 PM,42331.5,28.43,54688.0,36.2080,,,,
1176,05/22/21 10:10:00 PM,42385.8,28.43,54758.3,36.2604,,,,
1177,05/22/21 10:10:30 PM,42381.9,28.43,54753.3,36.2566,,,,
1178,05/22/21 10:11:00 PM,42319.8,28.43,54672.9,36.1967,,,,
1179,05/22/21 10:11:30 PM,42323.7,28.43,54678.0,36.2004,,,,
1180,05/22/21 10:12:00 PM,42374.1,28.43,54743.2,36.2491,,,,
1181,05/22/21 10:12:30 PM,42370.3,28.43,54738.2,36.2454,,,,
1182,05/22/21 10:13:00 PM,42347.0,28.43,54708.1,36.2229,,,,
1183,05/22/21 10:13:30 PM,42316.0,28.44,54657.7,36.1853,,,,
1184,05/22/21 10:14:00 PM,42347.0,28.44,54697.8,36.2152,,,,
1185,05/22/21 10:14:30 PM,42347.0,28.44,54697.8,36.2152,,,,
1186,05/22/21 10:15:00 PM,42343.1,28.44,54692.7,36.2115,,,,
1187,05/22/21 10:15:30 PM,42323.7,28.43,54678.0,36.2004,,,,
1188,05/22/21 10:16:00 PM,42354.7,28.43,54718.1,36.2304,,,,
1189,05/22/21 10:16:30 PM,42347.0,28.44,54697.8,36.2152,,,,
1190,05/22/21 10:17:00 PM,42323.7,28.43,54678.0,36.2004,,,,
1191,05/22/21 10:17:30 PM,42316.0,28.44,54657.7,36.1853,,,,
1192,05/22/21 10:18:00 PM,42362.5,28.44,54717.8,36.2302,,,,
1193,05/22/21 10:18:30 PM,42323.7,28.44,54667.6,36.1927,,,,
1194,05/22/21 10:19:00 PM,42358.6,28.43,54723.1,36.2341,,,,
1195,05/22/21 10:19:30 PM,42389.7,28.44,54753.0,36.2564,,,,
1196,05/22/21 10:20:00 PM,42316.0,28.44,54657.7,36.1853,,,,
1197,05/22/21 10:20:30 PM,42343.1,28.44,54692.7,36.2115,,,,
1198,05/22/21 10:21:00 PM,42347.0,28.44,54697.8,36.2152,,,,
1199,05/22/21 10:21:30 PM,42300.5,28.43,54647.9,36.1780,,,,
1200,05/22/21 10:22:00 PM,42323.7,28.43,54678.0,36.2004,,,,
1201,05/22/21 10:22:30 PM,42331.5,28.44,54677.7,36.2003,,,,
1202,05/22/21 10:23:00 PM,42308.2,28.44,54647.6,36.1778,,,,
1203,05/22/21 10:23:30 PM,42319.8,28.44,54662.6,36.1890,,,,
1204,05/22/21 10:24:00 PM,42339.2,28.44,54687.7,36.2077,,,,
1205,05/22/21 10:24:30 PM,42300.5,28.44,54637.6,36.1703,,,,
1206,05/22/21 10:25:00 PM,42343.1,28.44,54692.7,36.2115,,,,
1207,05/22/21 10:25:30 PM,42323.7,28.44,54667.6,36.1927,,,,
1208,05/22/21 10:26:00 PM,42288.9,28.43,54632.9,36.1668,,,,
1209,05/22/21 10:26:30 PM,42343.1,28.43,54703.1,36.2192,,,,
1210,05/22/21 10:27:00 PM,42319.8,28.44,54662.6,36.1890,,,,
1211,05/22/21 10:27:30 PM,42308.2,28.43,54657.9,36.1855,,,,
1212,05/22/21 10:28:00 PM,42281.1,28.44,54612.5,36.1516,,,,
1213,05/22/21 10:28:30 PM,42300.5,28.44,54637.6,36.1703,,,,
1214,05/22/21 10:29:00 PM,42316.0,28.43,54668.0,36.1930,,,,
1215,05/22/21 10:29:30 PM,42316.0,28.43,54668.0,36.1930,,,,
1216,05/22/21 10:30:00 PM,42304.3,28.43,54652.9,36.1817,,,,
1217,05/22/21 10:30:30 PM,42331.5,28.43,54688.0,36.2080,,,,
1218,05/22/21 10:31:00 PM,42347.0,28.43,54708.1,36.2229,,,,
1219,05/22/21 10:31:30 PM,42343.1,28.43,54703.1,36.2192,,,,
1220,05/22/21 10:32:00 PM,42300.5,28.43,54647.9,36.1780,,,,
1221,05/22/21 10:32:30 PM,42300.5,28.42,54658.3,36.1857,,,,
1222,05/22/21 10:33:00 PM,42331.5,28.42,54698.4,36.2157,,,,
1223,05/22/21 10:33:30 PM,42316.0,28.42,54678.3,36.2007,,,,
1224,05/22/21 10:34:00 PM,42285.0,28.42,54638.2,36.1708,,,,
1225,05/22/21 10:34:30 PM,42316.0,28.42,54678.3,36.2007,,,,
1226,05/22/21 10:35:00 PM,42316.0,28.42,54678.3,36.2007,,,,
1227,05/22/21 10:35:30 PM,42288.9,28.42,54643.3,36.1745,,,,
1228,05/22/21 10:36:00 PM,42281.1,28.42,54633.2,36.1670,,,,
1229,05/22/21 10:36:30 PM,42304.3,28.42,54663.2,36.1894,,,,
1230,05/22/21 10:37:00 PM,42288.9,28.42,54643.3,36.1745,,,,
1231,05/22/21 10:37:30 PM,42331.5,28.42,54698.4,36.2157,,,,
1232,05/22/21 10:38:00 PM,42281.1,28.41,54643.5,36.1747,,,,
1233,05/22/21 10:38:30 PM,42316.0,28.42,54678.3,36.2007,,,,
1234,05/22/21 10:39:00 PM,42288.9,28.41,54653.6,36.1823,,,,
1235,05/22/21 10:39:30 PM,42273.4,28.41,54633.5,36.1673,,,,
1236,05/22/21 10:40:00 PM,42254.1,28.42,54598.2,36.1410,,,,
1237,05/22/21 10:40:30 PM,42254.1,28.41,54608.5,36.1486,,,,
1238,05/22/21 10:41:00 PM,42288.9,28.41,54653.6,36.1823,,,,
1239,05/22/21 10:41:30 PM,42273.4,28.41,54633.5,36.1673,,,,
1240,05/22/21 10:42:00 PM,42304.3,28.41,54673.5,36.1971,,,,
1241,05/22/21 10:42:30 PM,42281.1,28.41,54643.5,36.1747,,,,
1242,05/22/21 10:43:00 PM,42277.3,28.41,54638.6,36.1710,,,,
1243,05/22/21 10:43:30 PM,42316.0,28.41,54688.7,36.2084,,,,
1244,05/22/21 10:44:00 PM,42246.3,28.41,54598.4,36.1411,,,,
1245,05/22/21 10:44:30 PM,42277.3,28.41,54638.6,36.1710,,,,
1246,05/22/21 10:45:00 PM,42273.4,28.41,54633.5,36.1673,,,,
1247,05/22/21 10:45:30 PM,42261.8,28.41,54618.5,36.1561,,,,
1248,05/22/21 10:46:00 PM,42288.9,28.41,54653.6,36.1823,,,,
1249,05/22/21 10:46:30 PM,42254.1,28.41,54608.5,36.1486,,,,
1250,05/22/21 10:47:00 PM,42281.1,28.41,54643.5,36.1747,,,,
1251,05/22/21 10:47:30 PM,42288.9,28.42,54643.3,36.1745,,,,
1252,05/22/21 10:48:00 PM,42288.9,28.42,54643.3,36.1745,,,,
1253,05/22/21 10:48:30 PM,42304.3,28.41,54673.5,36.1971,,,,
1254,05/22/21 10:49:00 PM,42238.6,28.41,54588.5,36.1337,,,,
1255,05/22/21 10:49:30 PM,42246.3,28.41,54598.4,36.1411,,,,
1256,05/22/21 10:50:00 PM,42246.3,28.41,54598.4,36.1411,,,,
1257,05/22/21 10:50:30 PM,42273.4,28.41,54633.5,36.1673,,,,
1258,05/22/21 10:51:00 PM,42246.3,28.41,54598.4,36.1411,,,,
1259,05/22/21 10:51:30 PM,42265.7,28.41,54623.5,36.1598,,,,
1260,05/22/21 10:52:00 PM,42273.4,28.41,54633.5,36.1673,,,,
1261,05/22/21 10:52:30 PM,42254.1,28.41,54608.5,36.1486,,,,
1262,05/22/21 10:53:00 PM,42254.1,28.41,54608.5,36.1486,,,,
1263,05/22/21 10:53:30 PM,42281.1,28.41,54643.5,36.1747,,,,
1264,05/22/21 10:54:00 PM,42273.4,28.41,54633.5,36.1673,,,,
1265,05/22/21 10:54:30 PM,42273.4,28.42,54623.2,36.1596,,,,
1266,05/22/21 10:55:00 PM,42273.4,28.41,54633.5,36.1673,,,,
1267,05/22/21 10:55:30 PM,42227.0,28.41,54573.5,36.1225,,,,
1268,05/22/21 10:56:00 PM,42281.1,28.41,54643.5,36.1747,,,,
1269,05/22/21 10:56:30 PM,42238.6,28.41,54588.5,36.1337,,,,
1270,05/22/21 10:57:00 PM,42273.4,28.41,54633.5,36.1673,,,,
1271,05/22/21 10:57:30 PM,42238.6,28.41,54588.5,36.1337,,,,
1272,05/22/21 10:58:00 PM,42254.1,28.41,54608.5,36.1486,,,,
1273,05/22/21 10:58:30 PM,42409.1,28.41,54809.2,36.2984,,,,
1274,05/22/21 10:59:00 PM,42416.9,28.39,54840.0,36.3214,,,,
1275,05/22/21 10:59:30 PM,42451.9,28.41,54864.5,36.3397,,,,
1276,05/22/21 11:00:00 PM,42428.6,28.39,54855.1,36.3327,,,,
1277,05/22/21 11:00:30 PM,42413.0,28.41,54814.2,36.3021,,,,
1278,05/22/21 11:01:00 PM,42436.3,28.41,54844.4,36.3246,,,,
1279,05/22/21 11:01:30 PM,42455.8,28.39,54890.3,36.3590,,,,
1280,05/22/21 11:02:00 PM,42424.7,28.39,54850.1,36.3289,,,,
1281,05/22/21 11:02:30 PM,42451.9,28.39,54885.3,36.3552,,,,
1282,05/22/21 11:03:00 PM,42389.7,28.41,54784.0,36.2796,,,,
1283,05/22/21 11:03:30 PM,42385.8,28.39,54799.7,36.2913,,,,
1284,05/22/21 11:04:00 PM,42405.2,28.39,54824.8,36.3101,,,,
1285,05/22/21 11:04:30 PM,42416.9,28.41,54819.2,36.3059,,,,
1286,05/22/21 11:05:00 PM,42428.6,28.39,54855.1,36.3327,,,,
1287,05/22/21 11:05:30 PM,42440.2,28.39,54870.1,36.3439,,,,
1288,05/22/21 11:06:00 PM,42409.1,28.39,54829.9,36.3138,,,,
1289,05/22/21 11:06:30 PM,42428.6,28.39,54855.1,36.3327,,,,
1290,05/22/21 11:07:00 PM,42424.7,28.39,54850.1,36.3289,,,,
1291,05/22/21 11:07:30 PM,42416.9,28.39,54840.0,36.3214,,,,
1292,05/22/21 11:08:00 PM,42424.7,28.39,54850.1,36.3289,,,,
1293,05/22/21 11:08:30 PM,42424.7,28.39,54850.1,36.3289,,,,
1294,05/22/21 11:09:00 PM,42401.3,28.39,54819.8,36.3063,,,,
1295,05/22/21 11:09:30 PM,42374.1,28.41,54763.8,36.2645,,,,
1296,05/22/21 11:10:00 PM,42424.7,28.39,54850.1,36.3289,,,,
1297,05/22/21 11:10:30 PM,42436.3,28.41,54844.4,36.3246,,,,
1298,05/22/21 11:11:00 PM,42397.4,28.39,54814.7,36.3025,,,,
1299,05/22/21 11:11:30 PM,42424.7,28.41,54829.3,36.3134,,,,
1300,05/22/21 11:12:00 PM,42409.1,28.39,54829.9,36.3138,,,,
1301,05/22/21 11:12:30 PM,42424.7,28.39,54850.1,36.3289,,,,
1302,05/22/21 11:13:00 PM,42424.7,28.39,54850.1,36.3289,,,,
1303,05/22/21 11:13:30 PM,42389.7,28.39,54804.7,36.2951,,,,
1304,05/22/21 11:14:00 PM,42405.2,28.41,54804.1,36.2946,,,,
1305,05/22/21 11:14:30 PM,42440.2,28.39,54870.1,36.3439,,,,
1306,05/22/21 11:15:00 PM,42409.1,28.41,54809.2,36.2984,,,,
1307,05/22/21 11:15:30 PM,42413.0,28.41,54814.2,36.3021,,,,
1308,05/22/21 11:16:00 PM,42424.7,28.39,54850.1,36.3289,,,,
1309,05/22/21 11:16:30 PM,42409.1,28.39,54829.9,36.3138,,,,
1310,05/22/21 11:17:00 PM,42405.2,28.39,54824.8,36.3101,,,,
1311,05/22/21 11:17:30 PM,42385.8,28.39,54799.7,36.2913,,,,
1312,05/22/21 11:18:00 PM,42409.1,28.39,54829.9,36.3138,,,,
1313,05/22/21 11:18:30 PM,42436.3,28.39,54865.1,36.3401,,,,
1314,05/22/21 11:19:00 PM,42420.8,28.39,54845.0,36.3251,,,,
1315,05/22/21 11:19:30 PM,42424.7,28.41,54829.3,36.3134,,,,
1316,05/22/21 11:20:00 PM,42440.2,28.39,54870.1,36.3439,,,,
1317,05/22/21 11:20:30 PM,42424.7,28.39,54850.1,36.3289,,,,
1318,05/22/21 11:21:00 PM,42385.8,28.39,54799.7,36.2913,,,,
1319,05/22/21 11:21:30 PM,42424.7,28.39,54850.1,36.3289,,,,
1320,05/22/21 11:22:00 PM,42467.5,28.41,54884.7,36.3548,,,,
1321,05/22/21 11:22:30 PM,42389.7,28.39,54804.7,36.2951,,,,
1322,05/22/21 11:23:00 PM,42440.2,28.39,54870.1,36.3439,,,,
1323,05/22/21 11:23:30 PM,42436.3,28.39,54865.1,36.3401,,,,
1324,05/22/21 11:24:00 PM,42397.4,28.39,54814.7,36.3025,,,,
1325,05/22/21 11:24:30 PM,42385.8,28.39,54799.7,36.2913,,,,
1326,05/22/21 11:25:00 PM,42413.0,28.39,54834.9,36.3176,,,,
1327,05/22/21 11:25:30 PM,42397.4,28.39,54814.7,36.3025,,,,
1328,05/22/21 11:26:00 PM,42397.4,28.38,54825.1,36.3102,,,,
1329,05/22/21 11:26:30 PM,42385.8,28.39,54799.7,36.2913,,,,
1330,05/22/21 11:27:00 PM,42389.7,28.39,54804.7,36.2951,,,,
1331,05/22/21 11:27:30 PM,42413.0,28.39,54834.9,36.3176,,,,
1332,05/22/21 11:28:00 PM,42436.3,28.38,54875.5,36.3479,,,,
1333,05/22/21 11:28:30 PM,42405.2,28.38,54835.2,36.3178,,,,
1334,05/22/21 11:29:00 PM,42389.7,28.38,54815.1,36.3028,,,,
1335,05/22/21 11:29:30 PM,42397.4,28.38,54825.1,36.3102,,,,
1336,05/22/21 11:30:00 PM,42428.6,28.38,54865.5,36.3404,,,,
1337,05/22/21 11:30:30 PM,42424.7,28.39,54850.1,36.3289,,,,
1338,05/22/21 11:31:00 PM,42409.1,28.38,54840.2,36.3216,,,,
1339,05/22/21 11:31:30 PM,42413.0,28.38,54845.3,36.3253,,,,
1340,05/22/21 11:32:00 PM,42409.1,28.38,54840.2,36.3216,,,,
1341,05/22/21 11:32:30 PM,42424.7,28.38,54860.4,36.3366,,,,
1342,05/22/21 11:33:00 PM,42440.2,28.38,54880.5,36.3516,,,,
1343,05/22/21 11:33:30 PM,42381.9,28.38,54805.0,36.2953,,,,
1344,05/22/21 11:34:00 PM,42381.9,28.38,54805.0,36.2953,,,,
1345,05/22/21 11:34:30 PM,42397.4,28.37,54835.4,36.3180,,,,
1346,05/22/21 11:35:00 PM,42413.0,28.38,54845.3,36.3253,,,,
1347,05/22/21 11:35:30 PM,42413.0,28.38,54845.3,36.3253,,,,
1348,05/22/21 11:36:00 PM,42385.8,28.37,54820.4,36.3068,,,,
1349,05/22/21 11:36:30 PM,42424.7,28.37,54870.8,36.3444,,,,
1350,05/22/21 11:37:00 PM,42405.2,28.37,54845.5,36.3255,,,,
1351,05/22/21 11:37:30 PM,42413.0,28.37,54855.6,36.3331,,,,
1352,05/22/21 11:38:00 PM,42397.4,28.37,54835.4,36.3180,,,,
1353,05/22/21 11:38:30 PM,42428.6,28.37,54875.9,36.3482,,,,
1354,05/22/21 11:39:00 PM,42397.4,28.37,54835.4,36.3180,,,,
1355,05/22/21 11:39:30 PM,42420.8,28.37,54865.7,36.3406,,,,
1356,05/22/21 11:40:00 PM,42409.1,28.37,54850.6,36.3293,,,,
1357,05/22/21 11:40:30 PM,42389.7,28.37,54825.5,36.3105,,,,
1358,05/22/21 11:41:00 PM,42385.8,28.36,54830.8,36.3145,,,,
1359,05/22/21 11:41:30 PM,42385.8,28.36,54830.8,36.3145,,,,
1360,05/22/21 11:42:00 PM,42327.6,28.36,54755.4,36.2582,,,,
1361,05/22/21 11:42:30 PM,42397.4,28.36,54845.8,36.3257,,,,
1362,05/22/21 11:43:00 PM,42405.2,28.36,54855.9,36.3333,,,,
1363,05/22/21 11:43:30 PM,42413.0,28.36,54866.0,36.3408,,,,
1364,05/22/21 11:44:00 PM,42385.8,28.36,54830.8,36.3145,,,,
1365,05/22/21 11:44:30 PM,42413.0,28.37,54855.6,36.3331,,,,
1366,05/22/21 11:45:00 PM,42428.6,28.36,54886.2,36.3559,,,,
1367,05/22/21 11:45:30 PM,42385.8,28.37,54820.4,36.3068,,,,
1368,05/22/21 11:46:00 PM,42397.4,28.36,54845.8,36.3257,,,,
1369,05/22/21 11:46:30 PM,42385.8,28.36,54830.8,36.3145,,,,
1370,05/22/21 11:47:00 PM,42409.1,28.36,54861.0,36.3370,,,,
1371,05/22/21 11:47:30 PM,42381.9,28.36,54825.7,36.3107,,,,
1372,05/22/21 11:48:00 PM,42405.2,28.36,54855.9,36.3333,,,,
1373,05/22/21 11:48:30 PM,42405.2,28.36,54855.9,36.3333,,,,
1374,05/22/21 11:49:00 PM,42370.3,28.36,54810.7,36.2995,,,,
1375,05/22/21 11:49:30 PM,42358.6,28.36,54795.5,36.2882,,,,
1376,05/22/21 11:50:00 PM,42397.4,28.36,54845.8,36.3257,,,,
1377,05/22/21 11:50:30 PM,42397.4,28.36,54845.8,36.3257,,,,
1378,05/22/21 11:51:00 PM,42358.6,28.34,54816.3,36.3037,,,,
1379,05/22/21 11:51:30 PM,42428.6,28.36,54886.2,36.3559,,,,
1380,05/22/21 11:52:00 PM,42420.8,28.34,54896.9,36.3639,,,,
1381,05/22/21 11:52:30 PM,42385.8,28.34,54851.5,36.3300,,,,
1382,05/22/21 11:53:00 PM,42385.8,28.34,54851.5,36.3300,,,,
1383,05/22/21 11:53:30 PM,42347.0,28.34,54801.2,36.2924,,,,
1384,05/22/21 11:54:00 PM,42405.2,28.34,54876.7,36.3488,,,,
1385,05/22/21 11:54:30 PM,42405.2,28.34,54876.7,36.3488,,,,
1386,05/22/21 11:55:00 PM,42413.0,28.34,54886.8,36.3563,,,,
1387,05/22/21 11:55:30 PM,42378.0,28.34,54841.4,36.3224,,,,
1388,05/22/21 11:56:00 PM,42385.8,28.34,54851.5,36.3300,,,,
1389,05/22/21 11:56:30 PM,42370.3,28.34,54831.4,36.3150,,,,
1390,05/22/21 11:57:00 PM,42389.7,28.34,54856.6,36.3338,,,,
1391,05/22/21 11:57:30 PM,42385.8,28.34,54851.5,36.3300,,,,
1392,05/22/21 11:58:00 PM,42370.3,28.36,54810.7,36.2995,,,,
1393,05/22/21 11:58:30 PM,42413.0,28.34,54886.8,36.3563,,,,
1394,05/22/21 11:59:00 PM,42378.0,28.34,54841.4,36.3224,,,,
1395,05/22/21 11:59:30 PM,42358.6,28.34,54816.3,36.3037,,,,
1396,05/23/21 12:00:00 AM,42370.3,28.34,54831.4,36.3150,,,,
1397,05/23/21 12:00:30 AM,42393.6,28.34,54861.6,36.3375,,,,
1398,05/23/21 12:01:00 AM,42378.0,28.33,54851.8,36.3302,,,,
1399,05/23/21 12:01:30 AM,42378.0,28.33,54851.8,36.3302,,,,
1400,05/23/21 12:02:00 AM,42370.3,28.33,54841.8,36.3227,,,,
1401,05/23/21 12:02:30 AM,42370.3,28.33,54841.8,36.3227,,,,
1402,05/23/21 12:03:00 AM,42420.8,28.33,54907.3,36.3716,,,,
1403,05/23/21 12:03:30 AM,42385.8,28.33,54861.9,36.3377,,,,
1404,05/23/21 12:04:00 AM,42358.6,28.33,54826.6,36.3114,,,,
1405,05/23/21 12:04:30 AM,42354.7,28.32,54831.9,36.3154,,,,
1406,05/23/21 12:05:00 AM,42370.3,28.32,54852.2,36.3305,,,,
1407,05/23/21 12:05:30 AM,42370.3,28.32,54852.2,36.3305,,,,
1408,05/23/21 12:06:00 AM,42358.6,28.32,54837.0,36.3191,,,,
1409,05/23/21 12:06:30 AM,42405.2,28.32,54897.4,36.3643,,,,
1410,05/23/21 12:07:00 AM,42393.6,28.32,54882.4,36.3530,,,,
1411,05/23/21 12:07:30 AM,42350.9,28.33,54816.7,36.3040,,,,
1412,05/23/21 12:08:00 AM,42331.5,28.32,54801.9,36.2929,,,,
1413,05/23/21 12:08:30 AM,42370.3,28.33,54841.8,36.3227,,,,
1414,05/23/21 12:09:00 AM,42370.3,28.33,54841.8,36.3227,,,,
1415,05/23/21 12:09:30 AM,42409.1,28.33,54892.1,36.3603,,,,
1416,05/23/21 12:10:00 AM,42358.6,28.32,54837.0,36.3191,,,,
1417,05/23/21 12:10:30 AM,42366.4,28.32,54847.1,36.3267,,,,
1418,05/23/21 12:11:00 AM,42385.8,28.32,54872.3,36.3455,,,,
1419,05/23/21 12:11:30 AM,42343.1,28.32,54816.9,36.3041,,,,
1420,05/23/21 12:12:00 AM,42378.0,28.32,54862.2,36.3379,,,,
1421,05/23/21 12:12:30 AM,42378.0,28.32,54862.2,36.3379,,,,
1422,05/23/21 12:13:00 AM,42378.0,28.32,54862.2,36.3379,,,,
1423,05/23/21 12:13:30 AM,42385.8,28.32,54872.3,36.3455,,,,
1424,05/23/21 12:14:00 AM,42378.0,28.32,54862.2,36.3379,,,,
1425,05/23/21 12:14:30 AM,42366.4,28.32,54847.1,36.3267,,,,
1426,05/23/21 12:15:00 AM,42358.6,28.31,54847.4,36.3269,,,,
1427,05/23/21 12:15:30 AM,42350.9,28.31,54837.4,36.3194,,,,
1428,05/23/21 12:16:00 AM,42331.5,28.31,54812.2,36.3007,,,,
1429,05/23/21 12:16:30 AM,42354.7,28.31,54842.3,36.3231,,,,
1430,05/23/21 12:17:00 AM,42378.0,28.32,54862.2,36.3379,,,,
1431,05/23/21 12:17:30 AM,42370.3,28.32,54852.2,36.3305,,,,
1432,05/23/21 12:18:00 AM,42343.1,28.32,54816.9,36.3041,,,,
1433,05/23/21 12:18:30 AM,42327.6,28.31,54807.2,36.2969,,,,
1434,05/23/21 12:19:00 AM,42385.8,28.31,54882.6,36.3532,,,,
1435,05/23/21 12:19:30 AM,42331.5,28.31,54812.2,36.3007,,,,
1436,05/23/21 12:20:00 AM,42397.4,28.32,54887.3,36.3567,,,,
1437,05/23/21 12:20:30 AM,42358.6,28.32,54837.0,36.3191,,,,
1438,05/23/21 12:21:00 AM,42358.6,28.32,54837.0,36.3191,,,,
1439,05/23/21 12:21:30 AM,42331.5,28.32,54801.9,36.2929,,,,
1440,05/23/21 12:22:00 AM,42343.1,28.32,54816.9,36.3041,,,,
1441,05/23/21 12:22:30 AM,42343.1,28.31,54827.3,36.3119,,,,
1442,05/23/21 12:23:00 AM,42366.4,28.32,54847.1,36.3267,,,,
1443,05/23/21 12:23:30 AM,42393.6,28.32,54882.4,36.3530,,,,
1444,05/23/21 12:24:00 AM,42381.9,28.32,54867.2,36.3417,,,,
1445,05/23/21 12:24:30 AM,42316.0,28.32,54781.8,36.2779,,,,
1446,05/23/21 12:25:00 AM,42327.6,28.32,54796.8,36.2891,,,,
1447,05/23/21 12:25:30 AM,42378.0,28.32,54862.2,36.3379,,,,
1448,05/23/21 12:26:00 AM,42354.7,28.32,54831.9,36.3154,,,,
1449,05/23/21 12:26:30 AM,42331.5,28.32,54801.9,36.2929,,,,
1450,05/23/21 12:27:00 AM,42339.2,28.32,54811.9,36.3004,,,,
1451,05/23/21 12:27:30 AM,42343.1,28.32,54816.9,36.3041,,,,
1452,05/23/21 12:28:00 AM,42339.2,28.32,54811.9,36.3004,,,,
1453,05/23/21 12:28:30 AM,42358.6,28.32,54837.0,36.3191,,,,
1454,05/23/21 12:29:00 AM,42339.2,28.32,54811.9,36.3004,,,,
1455,05/23/21 12:29:30 AM,42312.1,28.32,54776.7,36.2741,,,,
1456,05/23/21 12:30:00 AM,42358.6,28.32,54837.0,36.3191,,,,
1457,05/23/21 12:30:30 AM,42343.1,28.32,54816.9,36.3041,,,,
1458,05/23/21 12:31:00 AM,42378.0,28.32,54862.2,36.3379,,,,
1459,05/23/21 12:31:30 AM,42350.9,28.32,54827.0,36.3117,,,,
1460,05/23/21 12:32:00 AM,42354.7,28.31,54842.3,36.3231,,,,
