KorDSS MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,5/16/2021 5:47,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),pH,pH (mV),ODO (% Sat),ODO (mg/L),Turbidity (FNU),TSS (mg/L)
5/15/2021,2:49:22 PM,<None>,,-17.52910 °,-149.77422 °,758.8,59103.2,53882,35.46,53302,35023,86.1,22,22,11.28,-420.4,140.5,8.73,1.86,0
5/15/2021,2:49:25 PM,<None>,,-17.52910 °,-149.77422 °,758.8,59022.3,53808.1,35.4,53228.9,34975,86.1,22,22,11.28,-420.4,140.8,8.75,1.89,0
5/15/2021,2:49:29 PM,<None>,,-17.52909 °,-149.77422 °,758.7,56830.3,51816.5,33.93,51259.7,33681,86.1,20.9,20.9,11.28,-420.4,140.5,8.73,1.93,0
5/15/2021,2:49:33 PM,<None>,,-17.52909 °,-149.77422 °,758.7,59025.7,53827.6,35.42,53250.3,34988,86.1,22,22,11.28,-420.4,140,8.72,3.61,0
5/15/2021,2:49:37 PM,<None>,,-17.52909 °,-149.77423 °,758.8,59071.6,53876.4,35.45,53299.5,35020,86.1,22,22,11.28,-420.4,139.8,8.69,7.3,0
5/15/2021,2:49:40 PM,<None>,,-17.52908 °,-149.77423 °,758.8,59064.1,53869.2,35.45,53292.4,35015,86.1,22,22,11.28,-420.4,139.9,8.7,5.82,0
5/15/2021,2:49:44 PM,<None>,,-17.52908 °,-149.77423 °,758.7,58986.5,53797,35.39,53220.7,34968,86.1,22,22,11.28,-420.3,140,8.7,1.91,0
5/15/2021,2:49:50 PM,<None>,,-17.52906 °,-149.77425 °,758.8,58931.3,53756.8,35.37,53182.2,34942,86.1,22,22,11.27,-420.2,139.5,8.68,1.76,0
5/15/2021,2:49:55 PM,<None>,,-17.52905 °,-149.77425 °,758.8,58970,53791.8,35.39,53216.8,34965,86.1,22,22,11.27,-420.1,139.3,8.67,1.72,0
5/15/2021,2:49:59 PM,<None>,,-17.52905 °,-149.77426 °,758.8,58962.4,53785.3,35.39,53210.4,34960,86.1,22,22,11.27,-420.1,139.4,8.67,1.84,0
5/15/2021,2:50:02 PM,<None>,,-17.52904 °,-149.77426 °,758.8,58973.7,53793.2,35.39,53218,34966,86.1,22,22,11.27,-420,139.4,8.67,1.86,0
5/15/2021,2:50:07 PM,<None>,,-17.52902 °,-149.77428 °,758.8,58973.8,53788.2,35.39,53212.4,34962,86.1,22,22,11.27,-419.9,139.4,8.67,1.95,0
5/15/2021,2:50:12 PM,<None>,,-17.52901 °,-149.77429 °,758.8,58966.9,53773.9,35.38,53197.1,34953,86.1,22,22,11.27,-419.7,139.5,8.68,2.04,0
5/15/2021,2:50:16 PM,<None>,,-17.52901 °,-149.77429 °,758.8,58959.6,53760.3,35.37,53182.8,34944,86.1,22,22,11.26,-419.6,139.6,8.68,2.06,0
5/15/2021,2:50:21 PM,<None>,,-17.52900 °,-149.77431 °,758.8,58688.8,53508.2,35.18,52932.8,34780,86.1,21.8,21.8,11.26,-419.5,139.5,8.68,2.09,0
5/15/2021,2:50:27 PM,<None>,,-17.52899 °,-149.77431 °,758.8,58885.4,53702.8,35.32,53127.3,34907,86.1,21.9,21.9,11.26,-419.5,139.1,8.65,2.26,0
5/15/2021,2:50:35 PM,<None>,,-17.52898 °,-149.77432 °,758.8,58819.7,53645.3,35.28,53070.6,34869,86.1,21.9,21.9,11.26,-419.5,139.2,8.66,2.08,0
5/15/2021,2:50:40 PM,<None>,,-17.52897 °,-149.77432 °,758.8,58813.5,53656.7,35.29,53084.2,34877,86.1,21.9,21.9,11.26,-419.6,139,8.65,2.11,0
5/15/2021,2:50:46 PM,<None>,,-17.52896 °,-149.77434 °,758.8,58828.9,53680.3,35.31,53108.7,34892,86,22,22,11.26,-419.6,138.9,8.65,1.99,0
5/15/2021,2:50:51 PM,<None>,,-17.52895 °,-149.77435 °,758.8,58908.2,53735.7,35.35,53161.3,34928,86.1,22,22,11.26,-419.4,139.5,8.68,2.04,0
5/15/2021,2:50:56 PM,<None>,,-17.52895 °,-149.77435 °,758.8,58848.4,53674.1,35.3,53099.5,34888,86.1,21.9,21.9,11.26,-419.3,139.9,8.71,2.06,0
5/15/2021,2:51:04 PM,<None>,,-17.52893 °,-149.77437 °,758.8,58875.6,53715,35.33,53142.1,34915,86.1,22,22,11.26,-419.4,139.9,8.7,2.08,0
5/15/2021,2:51:10 PM,<None>,,-17.52893 °,-149.77438 °,758.7,57590.3,52581.1,34.5,52025.2,34178,86,21.4,21.4,11.26,-419.6,139.1,8.73,2.05,0
5/15/2021,2:51:18 PM,<None>,,-17.52892 °,-149.77438 °,758.9,58763.1,53657.3,35.29,53090.8,34877,86,21.9,21.9,11.26,-419.5,138.9,8.65,2.2,0
5/15/2021,2:51:23 PM,<None>,,-17.52891 °,-149.77440 °,758.8,58753.5,53638,35.28,53070.3,34865,86,21.9,21.9,11.26,-419.4,138.7,8.64,2.21,0
5/15/2021,2:51:32 PM,<None>,,-17.52889 °,-149.77441 °,758.8,58766,53650.7,35.29,53083,34873,86,21.9,21.9,11.26,-419.3,137.8,8.59,2.8,0
5/15/2021,2:51:40 PM,<None>,,-17.52888 °,-149.77444 °,758.7,58788.6,53657.8,35.29,53088.4,34878,86,21.9,21.9,11.25,-419.1,138.1,8.6,2.35,0
5/15/2021,2:51:47 PM,<None>,,-17.52887 °,-149.77444 °,758.8,58780,53656.3,35.29,53087.6,34877,86,21.9,21.9,11.25,-419,138.6,8.63,2.37,0
5/15/2021,2:51:59 PM,<None>,,-17.52886 °,-149.77446 °,758.8,58765.7,53659.6,35.29,53093,34879,86,21.9,21.9,11.25,-419,138.8,8.65,2.2,0
5/15/2021,2:52:02 PM,<None>,,-17.52886 °,-149.77446 °,758.8,58745.7,53645.8,35.28,53080,34870,86,21.9,21.9,11.25,-419,138.7,8.64,2.25,0
5/15/2021,2:52:05 PM,<None>,,-17.52885 °,-149.77446 °,758.8,58722,53621.4,35.27,53055.4,34854,86,21.9,21.9,11.25,-419,138.6,8.63,2.32,0
5/15/2021,2:52:12 PM,<None>,,-17.52885 °,-149.77448 °,758.8,58685.9,53590.8,35.24,53025.5,34834,86,21.9,21.9,11.25,-418.9,138,8.6,2.38,0
5/15/2021,2:52:18 PM,<None>,,-17.52884 °,-149.77449 °,758.8,58680.2,53570.9,35.23,53003.9,34821,86,21.9,21.9,11.24,-418.7,137.7,8.58,2.54,0
5/15/2021,2:52:22 PM,<None>,,-17.52883 °,-149.77449 °,758.8,58648.4,53549.4,35.21,52983.6,34807,86,21.9,21.9,11.24,-418.7,137.6,8.57,2.52,0
5/15/2021,2:52:28 PM,<None>,,-17.52881 °,-149.77451 °,758.8,58602.4,53531.3,35.2,52968.8,34795,85.9,21.9,21.9,11.25,-418.8,136.9,8.54,2.47,0
5/15/2021,2:52:34 PM,<None>,,-17.52880 °,-149.77451 °,758.8,58587.8,53520.8,35.19,52958.8,34789,85.9,21.9,21.9,11.24,-418.7,136.7,8.52,2.46,0
5/15/2021,2:52:39 PM,<None>,,-17.52880 °,-149.77452 °,758.8,58590.2,53525.7,35.2,52963.9,34792,85.9,21.9,21.9,11.24,-418.7,136.9,8.53,2.41,0
5/15/2021,2:52:47 PM,<None>,,-17.52879 °,-149.77454 °,758.7,58583.7,53533.1,35.2,52973,34797,85.9,21.9,21.9,11.25,-418.8,136.7,8.52,2.51,0
5/15/2021,2:52:53 PM,<None>,,-17.52878 °,-149.77454 °,758.7,58590.7,53561.2,35.22,53003.6,34815,85.9,21.9,21.9,11.25,-419,136.8,8.54,2.35,0
5/15/2021,2:53:05 PM,<None>,,-17.52875 °,-149.77455 °,758.8,58653.3,53652.8,35.29,53098.7,34874,85.8,22,22,11.26,-419.2,137.8,8.6,2.14,0
5/15/2021,2:53:12 PM,<None>,,-17.52874 °,-149.77457 °,758.7,58752.5,53779.4,35.39,53228.6,34957,85.7,22.1,22.1,11.26,-419.5,138.9,8.66,1.89,0
5/15/2021,2:53:18 PM,<None>,,-17.52872 °,-149.77457 °,758.8,58783.3,53841.7,35.44,53294.6,34997,85.7,22.1,22.1,11.27,-419.7,139.6,8.71,1.7,0
5/15/2021,2:53:21 PM,<None>,,-17.52870 °,-149.77458 °,758.7,58787.8,53858.4,35.45,53312.8,35008,85.6,22.1,22.1,11.27,-419.8,139.8,8.73,1.68,0
5/15/2021,2:53:25 PM,<None>,,-17.52868 °,-149.77458 °,758.6,58600.8,53693.2,35.33,53150,34901,85.6,22,22,11.27,-419.8,139.7,8.72,1.86,0
5/15/2021,2:53:32 PM,<None>,,-17.52866 °,-149.77461 °,758.7,58640.5,53739.7,35.36,53197.4,34931,85.6,22.1,22.1,11.27,-419.8,139,8.68,1.86,0
5/15/2021,2:53:41 PM,<None>,,-17.52864 °,-149.77463 °,758.8,58698.1,53779.3,35.39,53234.8,34957,85.6,22.1,22.1,11.26,-419.6,139.3,8.7,1.96,0
5/15/2021,2:53:49 PM,<None>,,-17.52863 °,-149.77466 °,758.7,58907,53998,35.55,53454.9,35099,85.6,22.2,22.2,11.27,-419.6,140,8.74,1.72,0
5/15/2021,2:53:56 PM,<None>,,-17.52861 °,-149.77467 °,758.7,59008,54105.3,35.63,53562.9,35168,85.5,22.3,22.3,11.27,-419.6,141.4,8.82,1.46,0
5/15/2021,2:54:01 PM,<None>,,-17.52860 °,-149.77467 °,758.8,59054.7,54163.8,35.68,53622.9,35206,85.5,22.3,22.3,11.27,-419.7,141.7,8.84,1.38,0
5/15/2021,2:54:05 PM,<None>,,-17.52858 °,-149.77469 °,758.7,59079.1,54207,35.71,53668.3,35235,85.5,22.4,22.4,11.27,-419.8,141.6,8.84,1.39,0
5/15/2021,2:54:11 PM,<None>,,-17.52857 °,-149.77472 °,758.7,59048.1,54206.4,35.71,53671.3,35234,85.4,22.4,22.4,11.27,-419.9,141.1,8.81,1.39,0
5/15/2021,2:54:15 PM,<None>,,-17.52856 °,-149.77472 °,758.7,59058,54232.6,35.73,53699.3,35251,85.4,22.4,22.4,11.28,-420,140.7,8.79,1.29,0
5/15/2021,2:54:25 PM,<None>,,-17.52854 °,-149.77473 °,758.7,59215.2,54402.6,35.86,53871,35362,85.3,22.5,22.5,11.28,-420,142.5,8.9,0.98,0
5/15/2021,2:54:29 PM,<None>,,-17.52852 °,-149.77473 °,758.7,59213.1,54418.7,35.87,53889.2,35372,85.3,22.5,22.5,11.28,-420.2,143.3,8.95,0.86,0
5/15/2021,2:54:33 PM,<None>,,-17.52851 °,-149.77473 °,758.7,59218,54433.8,35.88,53905.5,35382,85.3,22.5,22.5,11.28,-420.2,144,8.99,0.87,0
5/15/2021,2:54:35 PM,<None>,,-17.52850 °,-149.77475 °,758.8,59219.9,54433.4,35.88,53904.9,35382,85.3,22.5,22.5,11.28,-420.2,144.1,9,0.82,0
5/15/2021,2:54:38 PM,<None>,,-17.52850 °,-149.77475 °,758.8,59223.5,54436.2,35.89,53907.5,35384,85.3,22.5,22.5,11.28,-420.2,144.3,9.01,0.84,0
5/15/2021,2:54:44 PM,<None>,,-17.52848 °,-149.77477 °,758.8,59224.7,54434.9,35.88,53906,35383,85.3,22.5,22.5,11.28,-420.2,144.2,9.01,0.83,0
5/15/2021,2:54:48 PM,<None>,,-17.52847 °,-149.77477 °,758.7,59215.2,54431.1,35.88,53902.9,35380,85.3,22.5,22.5,11.28,-420.1,143.8,8.98,0.87,0
5/15/2021,2:54:52 PM,<None>,,-17.52846 °,-149.77477 °,758.8,59210.9,54431.1,35.88,53903.4,35380,85.3,22.5,22.5,11.28,-420.1,143.6,8.97,0.86,0
5/15/2021,2:55:01 PM,<None>,,-17.52844 °,-149.77480 °,758.8,59206.7,54442.5,35.89,53916.5,35388,85.2,22.5,22.5,11.28,-420,143.7,8.98,1.03,0
5/15/2021,2:55:05 PM,<None>,,-17.52843 °,-149.77481 °,758.7,59201,54440.8,35.89,53915.3,35387,85.2,22.5,22.5,11.28,-420,143.6,8.97,0.94,0
5/15/2021,2:55:12 PM,<None>,,-17.52841 °,-149.77484 °,758.7,59176.4,54432.8,35.88,53909.2,35381,85.2,22.5,22.5,11.28,-420,143,8.94,0.86,0
5/15/2021,2:55:20 PM,<None>,,-17.52839 °,-149.77486 °,758.8,59146.5,54415,35.87,53892.8,35370,85.2,22.5,22.5,11.27,-419.8,142.4,8.9,1.14,0
5/15/2021,2:55:26 PM,<None>,,-17.52839 °,-149.77486 °,758.8,59139.8,54434.4,35.89,53915.3,35382,85.2,22.6,22.6,11.27,-419.8,141.7,8.86,0.87,0
5/15/2021,2:56:02 PM,<None>,,-17.52838 °,-149.77490 °,758.8,59156.5,54392.5,35.85,53866.5,35355,85.3,22.5,22.5,11.24,-418.3,141.8,8.86,3.27,0
5/15/2021,2:56:05 PM,<None>,,-17.52837 °,-149.77489 °,758.7,59157.7,54400.3,35.86,53875.1,35360,85.2,22.5,22.5,11.24,-418.3,141.7,8.86,1.75,0
5/15/2021,2:56:08 PM,<None>,,-17.52837 °,-149.77489 °,758.8,59139.6,54399,35.86,53875.8,35359,85.2,22.5,22.5,11.24,-418.3,141.6,8.85,1.16,0
5/15/2021,2:56:10 PM,<None>,,-17.52837 °,-149.77489 °,758.8,59125.2,54400.8,35.86,53879.4,35360,85.2,22.5,22.5,11.24,-418.3,141.4,8.84,1.04,0
5/15/2021,2:56:19 PM,<None>,,-17.52836 °,-149.77490 °,758.8,59156.6,54422.5,35.88,53900.1,35375,85.2,22.5,22.5,11.24,-418.1,141.5,8.85,1.14,0
5/15/2021,2:56:22 PM,<None>,,-17.52836 °,-149.77490 °,758.8,59166.6,54417.4,35.87,53893.1,35371,85.2,22.5,22.5,11.23,-417.9,141.8,8.86,1.13,0
5/15/2021,2:56:27 PM,<None>,,-17.52834 °,-149.77492 °,758.8,59144.6,54407.8,35.87,53885.1,35365,85.2,22.5,22.5,11.23,-417.9,141.8,8.86,0.95,0
5/15/2021,2:56:30 PM,<None>,,-17.52832 °,-149.77492 °,758.8,59131.5,54406.6,35.87,53885.2,35364,85.2,22.5,22.5,11.23,-417.9,141.6,8.85,0.87,0
5/15/2021,2:56:33 PM,<None>,,-17.52831 °,-149.77492 °,758.8,59117.1,54409.7,35.87,53890.4,35366,85.2,22.5,22.5,11.23,-417.9,141.2,8.83,0.83,0
5/15/2021,2:56:36 PM,<None>,,-17.52830 °,-149.77493 °,758.7,59113.4,54418.8,35.88,53901,35372,85.1,22.6,22.6,11.23,-417.9,140.9,8.82,0.78,0
5/15/2021,2:56:40 PM,<None>,,-17.52830 °,-149.77493 °,758.8,59108.2,54428.2,35.88,53912.1,35378,85.1,22.6,22.6,11.23,-417.9,140.6,8.82,0.77,0
5/15/2021,2:56:47 PM,<None>,,-17.52826 °,-149.77495 °,758.7,57605.2,53040.2,34.85,52536.8,34476,85.1,21.8,21.8,11.23,-417.8,140.5,8.8,0.8,0
5/15/2021,2:56:56 PM,<None>,,-17.52824 °,-149.77496 °,758.8,42879.4,39551.1,25.1,39184.5,25708,85,14.5,14.5,11.28,-419.9,127.4,8,3.84,0
5/15/2021,2:57:01 PM,<None>,,-17.52823 °,-149.77498 °,758.7,47579.1,43819.6,28.13,43405,28483,85.1,16.8,16.8,11.29,-420.3,137.4,9.19,4.55,0
5/15/2021,2:57:07 PM,<None>,,-17.52820 °,-149.77499 °,758.8,15537.8,14311.9,8.24,14176.7,9303,85.1,1.9,1.9,11.24,-418.1,138.8,10.11,2.26,0
5/15/2021,2:57:23 PM,<None>,,-17.52815 °,-149.77502 °,758.6,59028.4,54403.9,35.87,53894.3,35363,85,22.6,22.6,11.23,-417.6,138.8,8.69,1.05,0
5/15/2021,2:57:31 PM,<None>,,-17.52812 °,-149.77504 °,758.8,59031.8,54418.4,35.88,53910,35372,85,22.6,22.6,11.23,-417.5,138.5,8.68,0.73,0
5/15/2021,2:57:37 PM,<None>,,-17.52809 °,-149.77505 °,758.8,59025.1,54409.1,35.87,53900.4,35366,85,22.6,22.6,11.22,-417.4,138.7,8.68,0.87,0
5/15/2021,2:57:41 PM,<None>,,-17.52808 °,-149.77505 °,758.8,59023.2,54411,35.87,53902.8,35367,85,22.6,22.6,11.22,-417.3,138.7,8.68,0.84,0
5/15/2021,2:57:44 PM,<None>,,-17.52807 °,-149.77505 °,758.7,59016.1,54412.1,35.87,53904.8,35368,85,22.6,22.6,11.22,-417.3,138.5,8.68,0.78,0
5/15/2021,2:57:48 PM,<None>,,-17.52806 °,-149.77507 °,758.8,59013.8,54412.7,35.87,53905.8,35368,85,22.6,22.6,11.22,-417.2,138.3,8.67,0.76,0
5/15/2021,2:57:51 PM,<None>,,-17.52805 °,-149.77507 °,758.8,59012,54415.2,35.88,53908.8,35370,85,22.6,22.6,11.22,-417.2,138.2,8.66,0.77,0
5/15/2021,2:57:56 PM,<None>,,-17.52803 °,-149.77509 °,758.8,59005.1,54413.3,35.87,53907.4,35369,85,22.6,22.6,11.22,-417.1,138,8.65,0.81,0
5/15/2021,2:57:59 PM,<None>,,-17.52802 °,-149.77509 °,758.7,59005.1,54413,35.87,53907.1,35368,85,22.6,22.6,11.22,-417.1,137.9,8.64,0.81,0
5/15/2021,2:58:03 PM,<None>,,-17.52800 °,-149.77509 °,758.8,59006,54411.7,35.87,53905.6,35368,85,22.6,22.6,11.21,-416.9,137.8,8.63,0.82,0
5/15/2021,2:58:12 PM,<None>,,-17.52798 °,-149.77512 °,758.8,59012.5,54416.1,35.88,53909.8,35370,85,22.6,22.6,11.21,-416.7,137.6,8.62,0.73,0
5/15/2021,2:58:16 PM,<None>,,-17.52796 °,-149.77512 °,758.7,59017.1,54416.3,35.88,53909.4,35371,85,22.6,22.6,11.21,-416.7,137.7,8.63,0.81,0
5/15/2021,2:58:20 PM,<None>,,-17.52795 °,-149.77512 °,758.8,59018.1,54417,35.88,53910.1,35371,85,22.6,22.6,11.21,-416.6,137.8,8.63,0.92,0
5/15/2021,2:58:25 PM,<None>,,-17.52794 °,-149.77513 °,758.8,59009.3,54410.1,35.87,53903.3,35367,85,22.6,22.6,11.2,-416.5,137.8,8.63,1.24,0
5/15/2021,2:58:30 PM,<None>,,-17.52791 °,-149.77515 °,758.8,58947.7,54363.6,35.84,53858.6,35336,84.9,22.6,22.6,11.2,-416.4,137.5,8.62,1.13,0
5/15/2021,2:58:36 PM,<None>,,-17.52789 °,-149.77516 °,758.8,58833.3,54316.5,35.8,53819.3,35306,84.8,22.5,22.5,11.21,-416.7,136.3,8.55,0.79,0
5/15/2021,2:58:40 PM,<None>,,-17.52788 °,-149.77518 °,758.8,58871,54407.1,35.87,53916.1,35365,84.7,22.6,22.6,11.22,-417,135,8.48,0.73,0
5/15/2021,2:58:42 PM,<None>,,-17.52788 °,-149.77518 °,758.8,58879,54416.1,35.88,53925.2,35370,84.7,22.6,22.6,11.22,-417,134.9,8.47,0.74,0
5/15/2021,2:58:47 PM,<None>,,-17.52787 °,-149.77518 °,758.8,58904.7,54408.1,35.87,53913.4,35365,84.8,22.6,22.6,11.21,-416.8,135.3,8.49,0.81,0
5/15/2021,2:58:50 PM,<None>,,-17.52786 °,-149.77518 °,758.8,58920.7,54407.9,35.87,53911.2,35365,84.8,22.6,22.6,11.21,-416.6,135.6,8.51,0.82,0
5/15/2021,2:58:53 PM,<None>,,-17.52785 °,-149.77518 °,758.8,58923.6,54406.3,35.87,53909.2,35364,84.8,22.6,22.6,11.21,-416.6,135.7,8.51,0.8,0
5/15/2021,2:58:58 PM,<None>,,-17.52783 °,-149.77519 °,758.8,58933.9,54422,35.88,53925.5,35374,84.8,22.6,22.6,11.2,-416.5,135.5,8.5,2.4,0
5/15/2021,2:59:02 PM,<None>,,-17.52782 °,-149.77519 °,758.8,58913.6,54405.8,35.87,53909.7,35364,84.8,22.6,22.6,11.2,-416.4,135.4,8.49,2.62,0
5/15/2021,2:59:07 PM,<None>,,-17.52781 °,-149.77519 °,758.8,58934,54421.4,35.88,53924.8,35374,84.8,22.6,22.6,11.2,-416.3,135.7,8.52,1.6,0
5/15/2021,2:59:10 PM,<None>,,-17.52779 °,-149.77521 °,758.8,58921.9,54407.8,35.87,53911,35365,84.8,22.6,22.6,11.2,-416.2,136.1,8.54,1.4,0
5/15/2021,2:59:16 PM,<None>,,-17.52776 °,-149.77521 °,758.8,58901.3,54392.8,35.86,53896.6,35355,84.8,22.6,22.6,11.2,-416.1,136.4,8.56,1.06,0
5/15/2021,2:59:26 PM,<None>,,-17.52774 °,-149.77522 °,758.7,58819.8,54481.9,35.93,54005.5,35413,84.5,22.7,22.7,11.21,-416.8,128.3,8.07,2.12,0
5/15/2021,2:59:29 PM,<None>,,-17.52773 °,-149.77522 °,758.8,58819,54501.7,35.95,54027.7,35426,84.5,22.7,22.7,11.22,-416.9,131.8,8.29,2.06,0
5/15/2021,2:59:37 PM,<None>,,-17.52770 °,-149.77522 °,758.8,58830,54416.4,35.88,53931.3,35371,84.7,22.6,22.6,11.21,-416.5,133.5,8.39,0.94,0
5/15/2021,2:59:43 PM,<None>,,-17.52769 °,-149.77522 °,758.8,58790.7,54394.4,35.87,53911.2,35356,84.6,22.6,22.6,11.2,-416.4,133.4,8.38,1.36,0
5/15/2021,2:59:52 PM,<None>,,-17.52767 °,-149.77522 °,758.8,58764.8,54400.7,35.87,53921.2,35360,84.6,22.7,22.7,11.2,-416.4,132.7,8.34,1.01,0
5/15/2021,3:00:00 PM,<None>,,-17.52766 °,-149.77524 °,758.8,58693.4,54372.7,35.85,53898.3,35342,84.5,22.6,22.6,11.21,-416.5,132,8.31,0.85,0
5/15/2021,3:00:05 PM,<None>,,-17.52765 °,-149.77524 °,758.8,58476.6,54201.9,35.73,53732.7,35231,84.4,22.6,22.6,11.21,-416.6,131.4,8.28,0.81,0
5/15/2021,3:00:13 PM,<None>,,-17.52762 °,-149.77525 °,758.7,58646.4,54402.8,35.88,53937.3,35362,84.3,22.7,22.7,11.21,-416.8,130.2,8.2,0.77,0
5/15/2021,3:00:21 PM,<None>,,-17.52761 °,-149.77524 °,758.7,58619.9,54404.7,35.88,53942.6,35363,84.3,22.7,22.7,11.21,-416.7,129.1,8.14,1.01,0
5/15/2021,3:00:22 PM,<None>,,-17.52761 °,-149.77524 °,758.7,58625.5,54409.6,35.88,53947.4,35366,84.3,22.7,22.7,11.21,-416.7,129.1,8.13,1.04,0
5/15/2021,3:00:29 PM,<None>,,-17.52759 °,-149.77524 °,758.7,58509.2,54347.8,35.84,53891.8,35326,84.2,22.7,22.7,11.22,-416.9,128.2,8.09,0.65,0
5/15/2021,3:00:34 PM,<None>,,-17.52757 °,-149.77525 °,758.8,58485.1,54403.7,35.88,53957,35362,84.1,22.7,22.7,11.23,-417.3,126.1,7.97,0.69,0
5/15/2021,3:00:40 PM,<None>,,-17.52754 °,-149.77525 °,758.8,58487.6,54441.8,35.91,53999.1,35387,84,22.8,22.8,11.23,-417.4,124.7,7.88,1.29,0
5/15/2021,3:00:47 PM,<None>,,-17.52753 °,-149.77525 °,758.8,58442.5,54400.7,35.88,53958.5,35360,84,22.8,22.8,11.23,-417.3,124.2,7.86,1.42,0
5/15/2021,3:00:49 PM,<None>,,-17.52752 °,-149.77525 °,758.7,58443.5,54406.1,35.89,53964.4,35364,84,22.8,22.8,11.23,-417.2,124,7.84,1.16,0
5/15/2021,3:00:52 PM,<None>,,-17.52751 °,-149.77525 °,758.7,58452.6,54418.4,35.9,53977.1,35372,84,22.8,22.8,11.23,-417.2,123.8,7.82,1.15,0
5/15/2021,3:00:53 PM,<None>,,-17.52751 °,-149.77525 °,758.8,58461.2,54427.7,35.9,53986.5,35378,84,22.8,22.8,11.23,-417.2,123.7,7.82,1.17,0
5/15/2021,3:00:57 PM,<None>,,-17.52750 °,-149.77525 °,758.7,58260.4,54242.8,35.77,53803.4,35258,84,22.7,22.7,11.22,-417.1,123.4,8.46,0.93,0
5/15/2021,3:01:01 PM,<None>,,-17.52749 °,-149.77525 °,758.8,58464,54428.5,35.9,53987.1,35379,84,22.8,22.8,11.22,-417,123.3,9.24,1.12,0
5/15/2021,3:01:04 PM,<None>,,-17.52749 °,-149.77525 °,758.6,58477.8,54443,35.91,54001.7,35388,84,22.8,22.8,11.22,-416.8,123.2,7.78,1.39,0
5/15/2021,3:01:09 PM,<None>,,-17.52748 °,-149.77525 °,758.6,58475.5,54438.8,35.91,53997.2,35385,84,22.8,22.8,11.22,-416.7,123.4,7.79,0.73,0
5/15/2021,3:01:15 PM,<None>,,-17.52748 °,-149.77524 °,758.7,58465.4,54429.2,35.9,53987.7,35379,84,22.8,22.8,11.21,-416.5,123.4,7.8,0.55,0
5/15/2021,3:01:18 PM,<None>,,-17.52748 °,-149.77524 °,758.8,58473.6,54434.8,35.91,53993,35383,84,22.8,22.8,11.21,-416.3,123.4,7.79,0.61,0
5/15/2021,3:01:24 PM,<None>,,-17.52749 °,-149.77524 °,758.8,37031.6,34473.4,21.56,34193.5,22408,84,12,12,11.2,-416.1,123.4,7.79,0.76,0
5/15/2021,3:01:28 PM,<None>,,-17.52748 °,-149.77524 °,758.6,58475.1,54437.5,35.91,53995.8,35384,84,22.8,22.8,11.2,-416,123.2,7.79,2.94,0
5/15/2021,3:01:37 PM,<None>,,-17.52748 °,-149.77527 °,758.8,58414.1,54386.2,35.87,53945.6,35351,84,22.8,22.8,11.19,-415.7,122.9,7.77,0.99,0
5/15/2021,3:01:43 PM,<None>,,-17.52746 °,-149.77527 °,758.7,58387.6,54376,35.87,53937.3,35344,83.9,22.8,22.8,11.19,-415.6,122.6,7.75,2.72,0
5/15/2021,3:01:48 PM,<None>,,-17.52744 °,-149.77527 °,758.7,58398.6,54403.5,35.89,53966.7,35362,83.9,22.8,22.8,11.19,-415.5,122,7.72,2.61,0
5/15/2021,3:01:57 PM,<None>,,-17.52740 °,-149.77527 °,758.7,58360.3,54373,35.86,53937.1,35342,83.9,22.8,22.8,11.19,-415.3,121.9,7.7,1.49,0
5/15/2021,3:02:02 PM,<None>,,-17.52739 °,-149.77528 °,758.8,58428.8,54444.3,35.92,54008.7,35389,83.9,22.8,22.8,11.19,-415.3,121.8,7.7,2.11,0
5/15/2021,3:02:09 PM,<None>,,-17.52736 °,-149.77527 °,758.6,58423.5,54435.6,35.91,53999.7,35383,83.9,22.8,22.8,11.18,-415,122.2,7.73,0.77,0
5/15/2021,3:02:16 PM,<None>,,-17.52733 °,-149.77528 °,758.8,12218.1,11386.3,6.44,11295.4,7401,83.9,0.8,0.8,11.18,-414.9,122.5,7.75,8423.74,0
5/15/2021,3:02:22 PM,<None>,,-17.52730 °,-149.77528 °,758.8,58427.1,54449,35.92,54014.2,35392,83.9,22.8,22.8,11.17,-414.8,122.5,7.75,1.42,0
5/15/2021,3:02:28 PM,<None>,,-17.52728 °,-149.77528 °,758.8,58460.6,54456.2,35.93,54018.3,35397,83.9,22.8,22.8,11.17,-414.5,123.1,9.35,1.26,0
5/15/2021,3:02:32 PM,<None>,,-17.52726 °,-149.77530 °,758.7,58437.3,54411,35.89,53970.6,35367,84,22.8,22.8,11.16,-414.2,123.8,7.83,1.15,0
5/15/2021,3:02:38 PM,<None>,,-17.52724 °,-149.77530 °,758.7,58427.7,54385,35.87,53942.8,35350,84,22.8,22.8,11.16,-414,124.3,7.86,0.86,0
