#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,Stopped,End of File
495,02/27/2023 07:04:00,27.15,157.80,,,,,
496,02/27/2023 07:06:00,27.11,161.44,,,,,
497,02/27/2023 07:08:00,27.20,160.52,,,,,
498,02/27/2023 07:10:00,27.20,169.60,,,,,
499,02/27/2023 07:12:00,27.24,169.60,,,,,
500,02/27/2023 07:14:00,27.20,174.32,,,,,
501,02/27/2023 07:16:00,27.24,178.80,,,,,
502,02/27/2023 07:18:00,27.28,186.16,,,,,
503,02/27/2023 07:20:00,27.28,187.92,,,,,
504,02/27/2023 07:22:00,27.32,189.76,,,,,
505,02/27/2023 07:24:00,27.37,206.32,,,,,
506,02/27/2023 07:26:00,27.28,201.76,,,,,
507,02/27/2023 07:28:00,27.32,189.76,,,,,
508,02/27/2023 07:30:00,27.32,196.24,,,,,
509,02/27/2023 07:32:00,27.32,188.88,,,,,
510,02/27/2023 07:34:00,27.24,196.24,,,,,
511,02/27/2023 07:36:00,27.28,240.40,,,,,
512,02/27/2023 07:38:00,27.28,244.96,,,,,
513,02/27/2023 07:40:00,27.32,267.92,,,,,
514,02/27/2023 07:42:00,27.32,311.92,,,,,
515,02/27/2023 07:44:00,27.32,344.00,,,,,
516,02/27/2023 07:46:00,27.32,364.00,,,,,
517,02/27/2023 07:48:00,27.37,410.08,,,,,
518,02/27/2023 07:50:00,27.37,426.56,,,,,
519,02/27/2023 07:52:00,27.50,400.00,,,,,
520,02/27/2023 07:54:00,27.45,369.76,,,,,
521,02/27/2023 07:56:00,27.50,332.16,,,,,
522,02/27/2023 07:58:00,27.54,321.04,,,,,
523,02/27/2023 08:00:00,27.63,354.08,,,,,
524,02/27/2023 08:02:00,27.58,349.44,,,,,
525,02/27/2023 08:04:00,27.67,323.76,,,,,
526,02/27/2023 08:06:00,27.67,293.68,,,,,
527,02/27/2023 08:08:00,27.71,283.44,,,,,
528,02/27/2023 08:10:00,27.71,284.32,,,,,
529,02/27/2023 08:12:00,27.75,286.16,,,,,
530,02/27/2023 08:14:00,27.75,282.56,,,,,
531,02/27/2023 08:16:00,27.75,274.32,,,,,
532,02/27/2023 08:18:00,27.75,261.52,,,,,
533,02/27/2023 08:20:00,27.75,256.80,,,,,
534,02/27/2023 08:22:00,27.80,258.56,,,,,
535,02/27/2023 08:24:00,27.80,262.24,,,,,
536,02/27/2023 08:26:00,27.75,265.92,,,,,
537,02/27/2023 08:28:00,27.75,267.92,,,,,
538,02/27/2023 08:30:00,27.75,271.60,,,,,
539,02/27/2023 08:32:00,27.71,267.04,,,,,
540,02/27/2023 08:34:00,27.67,237.60,,,,,
541,02/27/2023 08:36:00,27.67,254.96,,,,,
542,02/27/2023 08:38:00,27.67,293.44,,,,,
543,02/27/2023 08:40:00,27.71,295.28,,,,,
544,02/27/2023 08:42:00,27.67,279.76,,,,,
545,02/27/2023 08:44:00,27.67,279.76,,,,,
546,02/27/2023 08:46:00,27.67,295.28,,,,,
547,02/27/2023 08:48:00,27.71,302.80,,,,,
548,02/27/2023 08:50:00,27.71,278.88,,,,,
549,02/27/2023 08:52:00,27.75,299.12,,,,,
550,02/27/2023 08:54:00,27.75,351.36,,,,,
551,02/27/2023 08:56:00,27.80,289.84,,,,,
552,02/27/2023 08:58:00,27.75,286.16,,,,,
553,02/27/2023 09:00:00,27.75,295.52,,,,,
554,02/27/2023 09:02:00,27.80,279.76,,,,,
555,02/27/2023 09:04:00,27.80,333.12,,,,,
556,02/27/2023 09:06:00,27.75,364.96,,,,,
557,02/27/2023 09:08:00,27.80,392.48,,,,,
558,02/27/2023 09:10:00,27.84,439.20,,,,,
559,02/27/2023 09:12:00,27.84,439.20,,,,,
560,02/27/2023 09:14:00,27.93,491.68,,,,,
561,02/27/2023 09:16:00,27.88,393.44,,,,,
562,02/27/2023 09:18:00,28.01,555.04,,,,,
563,02/27/2023 09:20:00,28.01,425.60,,,,,
564,02/27/2023 09:22:00,28.01,453.44,,,,,
565,02/27/2023 09:24:00,28.05,545.92,,,,,
566,02/27/2023 09:26:00,28.05,596.00,,,,,
567,02/27/2023 09:28:00,28.10,580.48,,,,,
568,02/27/2023 09:30:00,28.14,644.80,,,,,
569,02/27/2023 09:32:00,29.17,19051.52,,,,,
570,02/27/2023 09:34:00,29.94,9587.20,,,,,
571,02/27/2023 09:36:00,29.34,16629.76,,,,,
572,02/27/2023 09:38:00,29.34,16834.56,,,,,
573,02/27/2023 09:40:00,29.43,23531.52,,,,,
574,02/27/2023 09:42:00,29.60,24514.56,,,,,
575,02/27/2023 09:44:00,29.51,10506.24,,,,,
576,02/27/2023 09:46:00,29.60,22917.12,,,,,
577,02/27/2023 09:48:00,29.77,26255.36,,,,,
578,02/27/2023 09:50:00,29.81,26941.44,,,,,
579,02/27/2023 09:52:00,29.90,23275.52,,,,,
580,02/27/2023 09:54:00,29.86,25651.20,,,,,
581,02/27/2023 09:56:00,29.86,24811.52,,,,,
582,02/27/2023 09:58:00,29.77,22456.32,,,,,
583,02/27/2023 10:00:00,29.81,23234.56,,,,,
584,02/27/2023 10:02:00,29.81,23336.96,,,,,
585,02/27/2023 10:04:00,29.81,23490.56,,,,,
586,02/27/2023 10:06:00,29.81,21053.44,,,,,
587,02/27/2023 10:08:00,29.77,20459.52,,,,,
588,02/27/2023 10:10:00,29.81,20894.72,,,,,
589,02/27/2023 10:12:00,29.77,20439.04,,,,,
590,02/27/2023 10:14:00,29.77,20208.64,,,,,
591,02/27/2023 10:16:00,29.81,19891.20,,,,,
592,02/27/2023 10:18:00,29.81,20597.76,,,,,
593,02/27/2023 10:20:00,29.81,21053.44,,,,,
594,02/27/2023 10:22:00,29.81,19737.60,,,,,
595,02/27/2023 10:24:00,29.86,20567.04,,,,,
596,02/27/2023 10:26:00,29.90,21800.96,,,,,
597,02/27/2023 10:28:00,29.90,22415.36,,,,,
598,02/27/2023 10:30:00,29.94,23623.68,,,,,
599,02/27/2023 10:32:00,29.94,23480.32,,,,,
600,02/27/2023 10:34:00,29.98,24176.64,,,,,
601,02/27/2023 10:36:00,29.98,26562.56,,,,,
602,02/27/2023 10:38:00,30.07,25118.72,,,,,
603,02/27/2023 10:40:00,30.11,26654.72,,,,,
604,02/27/2023 10:42:00,30.07,27576.32,,,,,
605,02/27/2023 10:44:00,30.03,22886.40,,,,,
606,02/27/2023 10:46:00,30.07,27484.16,,,,,
607,02/27/2023 10:48:00,30.20,26255.36,,,,,
608,02/27/2023 10:50:00,30.24,30545.92,,,,,
609,02/27/2023 10:52:00,30.33,32337.92,,,,,
610,02/27/2023 10:54:00,30.33,33679.36,,,,,
611,02/27/2023 10:56:00,30.41,33843.20,,,,,
612,02/27/2023 10:58:00,30.54,37130.24,,,,,
613,02/27/2023 11:00:00,30.59,38410.24,,,,,
614,02/27/2023 11:02:00,30.54,39147.52,,,,,
615,02/27/2023 11:04:00,30.67,46243.84,,,,,
616,02/27/2023 11:06:00,30.71,42434.56,,,,,
617,02/27/2023 11:08:00,30.76,39178.24,,,,,
618,02/27/2023 11:10:00,30.59,33904.64,,,,,
619,02/27/2023 11:12:00,30.67,38901.76,,,,,
620,02/27/2023 11:14:00,30.71,38871.04,,,,,
621,02/27/2023 11:16:00,30.71,36044.80,,,,,
622,02/27/2023 11:18:00,30.71,35450.88,,,,,
623,02/27/2023 11:20:00,30.63,33474.56,,,,,
624,02/27/2023 11:22:00,30.54,30310.40,,,,,
625,02/27/2023 11:24:00,30.59,32296.96,,,,,
626,02/27/2023 11:26:00,30.67,33525.76,,,,,
627,02/27/2023 11:28:00,30.71,33536.00,,,,,
628,02/27/2023 11:30:00,30.67,35246.08,,,,,
629,02/27/2023 11:32:00,30.71,33454.08,,,,,
630,02/27/2023 11:34:00,30.71,32532.48,,,,,
631,02/27/2023 11:36:00,30.67,33218.56,,,,,
632,02/27/2023 11:38:00,30.63,27484.16,,,,,
633,02/27/2023 11:40:00,30.76,33669.12,,,,,
634,02/27/2023 11:42:00,30.76,33249.28,,,,,
635,02/27/2023 11:44:00,30.67,28815.36,,,,,
636,02/27/2023 11:46:00,30.76,37314.56,,,,,
637,02/27/2023 11:48:00,30.80,35399.68,,,,,
638,02/27/2023 11:50:00,30.71,33198.08,,,,,
639,02/27/2023 11:52:00,30.76,34109.44,,,,,
640,02/27/2023 11:54:00,30.71,32696.32,,,,,
641,02/27/2023 11:56:00,30.71,34519.04,,,,,
642,02/27/2023 11:58:00,30.76,31119.36,,,,,
643,02/27/2023 12:00:00,30.71,31016.96,,,,,
644,02/27/2023 12:02:00,30.67,27678.72,,,,,
645,02/27/2023 12:04:00,30.63,26787.84,,,,,
646,02/27/2023 12:06:00,30.67,29992.96,,,,,
647,02/27/2023 12:08:00,30.76,33116.16,,,,,
648,02/27/2023 12:10:00,30.71,34324.48,,,,,
649,02/27/2023 12:12:00,30.76,34519.04,,,,,
650,02/27/2023 12:14:00,30.76,33157.12,,,,,
651,02/27/2023 12:16:00,30.71,31057.92,,,,,
652,02/27/2023 12:18:00,30.71,31098.88,,,,,
653,02/27/2023 12:20:00,30.71,32010.24,,,,,
654,02/27/2023 12:22:00,30.71,30791.68,,,,,
655,02/27/2023 12:24:00,30.84,34160.64,,,,,
656,02/27/2023 12:26:00,30.89,30648.32,,,,,
657,02/27/2023 12:28:00,30.76,25937.92,,,,,
658,02/27/2023 12:30:00,30.80,32051.20,,,,,
659,02/27/2023 12:32:00,30.84,32716.80,,,,,
660,02/27/2023 12:34:00,30.93,39690.24,,,,,
661,02/27/2023 12:36:00,30.97,44728.32,,,,,
662,02/27/2023 12:38:00,30.97,40714.24,,,,,
663,02/27/2023 12:40:00,31.01,42741.76,,,,,
664,02/27/2023 12:42:00,31.06,41359.36,,,,,
665,02/27/2023 12:44:00,31.01,36792.32,,,,,
666,02/27/2023 12:46:00,30.93,35317.76,,,,,
667,02/27/2023 12:48:00,31.06,34846.72,,,,,
668,02/27/2023 12:50:00,30.97,34324.48,,,,,
669,02/27/2023 12:52:00,30.84,26859.52,,,,,
670,02/27/2023 12:54:00,30.80,26562.56,,,,,
671,02/27/2023 12:56:00,30.80,29112.32,,,,,
672,02/27/2023 12:58:00,30.80,27248.64,,,,,
673,02/27/2023 13:00:00,30.76,23726.08,,,,,
674,02/27/2023 13:02:00,30.67,22364.16,,,,,
675,02/27/2023 13:04:00,30.76,28661.76,,,,,
676,02/27/2023 13:06:00,30.80,32389.12,,,,,
677,02/27/2023 13:08:00,30.89,34570.24,,,,,
678,02/27/2023 13:10:00,30.93,36136.96,,,,,
679,02/27/2023 13:12:00,31.01,35686.40,,,,,
680,02/27/2023 13:14:00,31.06,36485.12,,,,,
681,02/27/2023 13:16:00,31.06,40273.92,,,,,
682,02/27/2023 13:18:00,31.01,40028.16,,,,,
683,02/27/2023 13:20:00,31.06,35932.16,,,,,
684,02/27/2023 13:22:00,31.01,33259.52,,,,,
685,02/27/2023 13:24:00,30.93,28856.32,,,,,
686,02/27/2023 13:26:00,30.89,29992.96,,,,,
687,02/27/2023 13:28:00,30.76,25600.00,,,,,
688,02/27/2023 13:30:00,30.80,25835.52,,,,,
689,02/27/2023 13:32:00,30.84,27013.12,,,,,
690,02/27/2023 13:34:00,30.80,27248.64,,,,,
691,02/27/2023 13:36:00,30.80,23674.88,,,,,
692,02/27/2023 13:38:00,30.71,19445.76,,,,,
693,02/27/2023 13:40:00,30.63,19563.52,,,,,
694,02/27/2023 13:42:00,30.67,21524.48,,,,,
695,02/27/2023 13:44:00,30.67,25108.48,,,,,
696,02/27/2023 13:46:00,30.76,26593.28,,,,,
697,02/27/2023 13:48:00,30.84,26572.80,,,,,
698,02/27/2023 13:50:00,30.67,21749.76,,,,,
699,02/27/2023 13:52:00,30.54,20208.64,,,,,
700,02/27/2023 13:54:00,30.59,21442.56,,,,,
701,02/27/2023 13:56:00,30.54,20684.80,,,,,
702,02/27/2023 13:58:00,30.59,23275.52,,,,,
703,02/27/2023 14:00:00,30.59,22753.28,,,,,
704,02/27/2023 14:02:00,30.63,23633.92,,,,,
705,02/27/2023 14:04:00,30.67,26818.56,,,,,
706,02/27/2023 14:06:00,30.71,27576.32,,,,,
707,02/27/2023 14:08:00,30.71,28805.12,,,,,
708,02/27/2023 14:10:00,30.71,26849.28,,,,,
709,02/27/2023 14:12:00,30.84,30392.32,,,,,
710,02/27/2023 14:14:00,30.80,29921.28,,,,,
711,02/27/2023 14:16:00,30.80,29194.24,,,,,
712,02/27/2023 14:18:00,30.76,29061.12,,,,,
713,02/27/2023 14:20:00,30.76,26460.16,,,,,
714,02/27/2023 14:22:00,30.71,26910.72,,,,,
715,02/27/2023 14:24:00,30.76,25098.24,,,,,
716,02/27/2023 14:26:00,30.71,28354.56,,,,,
717,02/27/2023 14:28:00,30.80,28682.24,,,,,
718,02/27/2023 14:30:00,30.84,27146.24,,,,,
719,02/27/2023 14:32:00,30.80,28559.36,,,,,
720,02/27/2023 14:34:00,30.84,30986.24,,,,,
721,02/27/2023 14:36:00,30.76,28999.68,,,,,
722,02/27/2023 14:38:00,30.80,31098.88,,,,,
723,02/27/2023 14:40:00,30.89,29675.52,,,,,
724,02/27/2023 14:42:00,30.93,32358.40,,,,,
725,02/27/2023 14:44:00,30.89,32061.44,,,,,
726,02/27/2023 14:46:00,30.89,31016.96,,,,,
727,02/27/2023 14:48:00,30.84,30054.40,,,,,
728,02/27/2023 14:50:00,30.93,32491.52,,,,,
729,02/27/2023 14:52:00,30.93,34252.80,,,,,
730,02/27/2023 14:54:00,31.01,30412.80,,,,,
731,02/27/2023 14:56:00,30.93,30474.24,,,,,
732,02/27/2023 14:58:00,30.89,28057.60,,,,,
733,02/27/2023 15:00:00,30.84,28508.16,,,,,
734,02/27/2023 15:02:00,30.80,22845.44,,,,,
735,02/27/2023 15:04:00,30.71,21504.00,,,,,
736,02/27/2023 15:06:00,30.59,19706.88,,,,,
737,02/27/2023 15:08:00,30.54,18396.16,,,,,
738,02/27/2023 15:10:00,30.54,17008.64,,,,,
739,02/27/2023 15:12:00,30.54,15989.76,,,,,
740,02/27/2023 15:14:00,30.50,15150.08,,,,,
741,02/27/2023 15:16:00,30.46,14136.32,,,,,
742,02/27/2023 15:18:00,30.46,13173.76,,,,,
743,02/27/2023 15:20:00,30.37,13793.28,,,,,
744,02/27/2023 15:22:00,30.37,12999.68,,,,,
745,02/27/2023 15:24:00,30.33,11888.64,,,,,
746,02/27/2023 15:26:00,30.37,11038.72,,,,,
747,02/27/2023 15:28:00,30.28,10900.48,,,,,
748,02/27/2023 15:30:00,30.28,11212.80,,,,,
749,02/27/2023 15:32:00,30.33,12887.04,,,,,
750,02/27/2023 15:34:00,30.37,13736.96,,,,,
751,02/27/2023 15:36:00,30.28,13839.36,,,,,
752,02/27/2023 15:38:00,30.33,13434.88,,,,,
753,02/27/2023 15:40:00,30.33,11642.88,,,,,
754,02/27/2023 15:42:00,30.37,16471.04,,,,,
755,02/27/2023 15:44:00,30.41,15887.36,,,,,
756,02/27/2023 15:46:00,30.37,17884.16,,,,,
757,02/27/2023 15:48:00,30.37,15513.60,,,,,
758,02/27/2023 15:50:00,30.33,12677.12,,,,,
759,02/27/2023 15:52:00,30.28,15114.24,,,,,
760,02/27/2023 15:54:00,30.28,11043.84,,,,,
761,02/27/2023 15:56:00,30.33,13619.20,,,,,
762,02/27/2023 15:58:00,30.33,13552.64,,,,,
763,02/27/2023 16:00:00,30.28,13660.16,,,,,
764,02/27/2023 16:02:00,30.33,15969.28,,,,,
765,02/27/2023 16:04:00,30.24,12723.20,,,,,
766,02/27/2023 16:06:00,30.24,11315.20,,,,,
767,02/27/2023 16:08:00,30.24,11950.08,,,,,
768,02/27/2023 16:10:00,30.20,11571.20,,,,,
769,02/27/2023 16:12:00,30.20,11366.40,,,,,
770,02/27/2023 16:14:00,30.20,11637.76,,,,,
771,02/27/2023 16:16:00,30.20,11535.36,,,,,
772,02/27/2023 16:18:00,30.20,11837.44,,,,,
773,02/27/2023 16:20:00,30.24,13035.52,,,,,
774,02/27/2023 16:22:00,30.20,11699.20,,,,,
775,02/27/2023 16:24:00,30.24,12421.12,,,,,
776,02/27/2023 16:26:00,30.20,12723.20,,,,,
777,02/27/2023 16:28:00,30.24,11658.24,,,,,
778,02/27/2023 16:30:00,30.20,11939.84,,,,,
779,02/27/2023 16:32:00,30.20,11233.28,,,,,
780,02/27/2023 16:34:00,30.20,11627.52,,,,,
781,02/27/2023 16:36:00,30.16,10951.68,,,,,
782,02/27/2023 16:38:00,30.16,10368.00,,,,,
783,02/27/2023 16:40:00,30.16,10936.32,,,,,
784,02/27/2023 16:42:00,30.16,10659.84,,,,,
785,02/27/2023 16:44:00,30.16,10083.84,,,,,
786,02/27/2023 16:46:00,30.11,9966.08,,,,,
787,02/27/2023 16:48:00,30.11,9858.56,,,,,
788,02/27/2023 16:50:00,30.07,9192.96,,,,,
789,02/27/2023 16:52:00,30.07,9251.84,,,,,
790,02/27/2023 16:54:00,30.11,8719.36,,,,,
791,02/27/2023 16:56:00,30.07,8312.32,,,,,
792,02/27/2023 16:58:00,30.03,8325.12,,,,,
793,02/27/2023 17:00:00,30.03,8238.08,,,,,
794,02/27/2023 17:02:00,30.03,7669.76,,,,,
795,02/27/2023 17:04:00,29.98,7552.00,,,,,
796,02/27/2023 17:06:00,29.98,7170.56,,,,,
797,02/27/2023 17:08:00,29.98,6855.68,,,,,
798,02/27/2023 17:10:00,29.94,6535.68,,,,,
799,02/27/2023 17:12:00,29.94,6310.40,,,,,
800,02/27/2023 17:14:00,29.94,5962.24,,,,,
801,02/27/2023 17:16:00,29.90,6087.68,,,,,
802,02/27/2023 17:18:00,29.94,5434.88,,,,,
803,02/27/2023 17:20:00,29.86,5437.44,,,,,
804,02/27/2023 17:22:00,29.86,5030.40,,,,,
805,02/27/2023 17:24:00,29.86,4858.88,,,,,
806,02/27/2023 17:26:00,29.81,4953.60,,,,,
807,02/27/2023 17:28:00,29.86,4625.92,,,,,
808,02/27/2023 17:30:00,29.86,4462.08,,,,,
809,02/27/2023 17:32:00,29.81,4213.76,,,,,
810,02/27/2023 17:34:00,29.86,4111.36,,,,,
811,02/27/2023 17:36:00,29.77,3933.44,,,,,
812,02/27/2023 17:38:00,29.77,3834.88,,,,,
813,02/27/2023 17:40:00,29.77,3393.28,,,,,
814,02/27/2023 17:42:00,29.77,3512.32,,,,,
815,02/27/2023 17:44:00,29.77,3211.52,,,,,
816,02/27/2023 17:46:00,29.77,3061.76,,,,,
817,02/27/2023 17:48:00,29.68,2992.64,,,,,
818,02/27/2023 17:50:00,29.68,2830.08,,,,,
819,02/27/2023 17:52:00,29.73,2519.04,,,,,
820,02/27/2023 17:54:00,29.68,2542.72,,,,,
821,02/27/2023 17:56:00,29.68,2349.44,,,,,
822,02/27/2023 17:58:00,29.68,2108.80,,,,,
823,02/27/2023 18:00:00,29.64,1971.84,,,,,
824,02/27/2023 18:02:00,29.64,1674.24,,,,,
825,02/27/2023 18:04:00,29.68,1566.72,,,,,
826,02/27/2023 18:06:00,29.60,1405.44,,,,,
827,02/27/2023 18:08:00,29.60,1313.92,,,,,
828,02/27/2023 18:10:00,29.56,1171.20,,,,,
829,02/27/2023 18:12:00,29.51,952.96,,,,,
830,02/27/2023 18:14:00,29.56,743.04,,,,,
831,02/27/2023 18:16:00,29.51,601.12,,,,,
832,02/27/2023 18:18:00,29.56,482.08,,,,,
833,02/27/2023 18:20:00,29.51,341.76,,,,,
834,02/27/2023 18:22:00,29.51,265.68,,,,,
835,02/27/2023 18:24:00,29.51,202.40,,,,,
836,02/27/2023 18:26:00,29.47,149.36,,,,,
837,02/27/2023 18:28:00,29.51,119.96,,,,,
838,02/27/2023 18:30:00,29.47,91.60,,,,,
839,02/27/2023 18:32:00,29.47,72.20,,,,,
840,02/27/2023 18:34:00,29.47,48.12,,,,,
841,02/27/2023 18:36:00,29.47,29.31,,,,,
842,02/27/2023 18:38:00,29.43,18.31,,,,,
843,02/27/2023 18:40:00,29.43,10.28,,,,,
844,02/27/2023 18:42:00,29.43,6.15,,,,,
845,02/27/2023 18:44:00,29.43,3.19,,,,,
846,02/27/2023 18:46:00,29.38,1.82,,,,,
847,02/27/2023 18:48:00,29.38,0.91,,,,,
848,02/27/2023 18:50:00,29.43,0.45,,,,,
849,02/27/2023 18:52:00,29.34,0.45,,,,,
850,02/27/2023 18:54:00,29.38,0.00,,,,,
851,02/27/2023 18:56:00,29.38,0.00,,,,,
852,02/27/2023 18:58:00,29.38,0.00,,,,,
853,02/27/2023 19:00:00,29.38,0.00,,,,,
854,02/27/2023 19:02:00,29.34,0.00,,,,,
855,02/27/2023 19:04:00,29.38,0.00,,,,,
856,02/27/2023 19:06:00,29.34,0.00,,,,,
857,02/27/2023 19:08:00,29.38,0.00,,,,,
858,02/27/2023 19:10:00,29.34,0.00,,,,,
859,02/27/2023 19:12:00,29.34,0.00,,,,,
860,02/27/2023 19:14:00,29.30,0.00,,,,,
861,02/27/2023 19:16:00,29.34,0.00,,,,,
862,02/27/2023 19:18:00,29.30,0.00,,,,,
863,02/27/2023 19:20:00,29.34,0.00,,,,,
864,02/27/2023 19:22:00,29.30,0.00,,,,,
865,02/27/2023 19:24:00,29.30,0.00,,,,,
866,02/27/2023 19:26:00,29.26,0.00,,,,,
867,02/27/2023 19:28:00,29.30,0.00,,,,,
868,02/27/2023 19:30:00,29.30,0.00,,,,,
869,02/27/2023 19:32:00,29.30,0.00,,,,,
870,02/27/2023 19:34:00,29.26,0.00,,,,,
871,02/27/2023 19:36:00,29.34,0.00,,,,,
872,02/27/2023 19:38:00,29.30,0.00,,,,,
873,02/27/2023 19:40:00,29.26,0.00,,,,,
874,02/27/2023 19:42:00,29.26,0.00,,,,,
875,02/27/2023 19:44:00,29.30,0.00,,,,,
876,02/27/2023 19:46:00,29.26,0.00,,,,,
877,02/27/2023 19:48:00,29.26,0.00,,,,,
878,02/27/2023 19:50:00,29.26,0.00,,,,,
879,02/27/2023 19:52:00,29.26,0.00,,,,,
880,02/27/2023 19:54:00,29.21,0.00,,,,,
881,02/27/2023 19:56:00,29.26,0.00,,,,,
882,02/27/2023 19:58:00,29.26,0.00,,,,,
883,02/27/2023 20:00:00,29.21,0.00,,,,,
884,02/27/2023 20:02:00,29.26,0.00,,,,,
885,02/27/2023 20:04:00,29.21,0.00,,,,,
886,02/27/2023 20:06:00,29.17,0.00,,,,,
887,02/27/2023 20:08:00,29.17,0.00,,,,,
888,02/27/2023 20:10:00,29.17,0.00,,,,,
889,02/27/2023 20:12:00,29.17,0.00,,,,,
890,02/27/2023 20:14:00,29.17,0.00,,,,,
891,02/27/2023 20:16:00,29.13,0.00,,,,,
892,02/27/2023 20:18:00,29.17,0.00,,,,,
893,02/27/2023 20:20:00,29.17,0.00,,,,,
894,02/27/2023 20:22:00,29.17,0.00,,,,,
895,02/27/2023 20:24:00,29.21,0.00,,,,,
896,02/27/2023 20:26:00,29.17,0.00,,,,,
897,02/27/2023 20:28:00,29.13,0.00,,,,,
898,02/27/2023 20:30:00,29.13,0.00,,,,,
899,02/27/2023 20:32:00,29.08,0.00,,,,,
900,02/27/2023 20:34:00,29.04,0.00,,,,,
901,02/27/2023 20:36:00,29.08,0.00,,,,,
902,02/27/2023 20:38:00,29.04,0.00,,,,,
903,02/27/2023 20:40:00,29.04,0.00,,,,,
904,02/27/2023 20:42:00,29.08,0.00,,,,,
905,02/27/2023 20:44:00,28.95,0.00,,,,,
906,02/27/2023 20:46:00,29.00,0.00,,,,,
907,02/27/2023 20:48:00,29.00,0.00,,,,,
908,02/27/2023 20:50:00,29.00,0.00,,,,,
909,02/27/2023 20:52:00,29.00,0.00,,,,,
910,02/27/2023 20:54:00,28.95,0.00,,,,,
911,02/27/2023 20:56:00,28.95,0.00,,,,,
912,02/27/2023 20:58:00,28.95,0.00,,,,,
913,02/27/2023 21:00:00,28.95,0.00,,,,,
914,02/27/2023 21:02:00,28.91,0.00,,,,,
915,02/27/2023 21:04:00,28.91,0.00,,,,,
916,02/27/2023 21:06:00,28.91,0.00,,,,,
917,02/27/2023 21:08:00,28.87,0.00,,,,,
918,02/27/2023 21:10:00,28.87,0.00,,,,,
919,02/27/2023 21:12:00,28.83,0.00,,,,,
920,02/27/2023 21:14:00,28.83,0.00,,,,,
921,02/27/2023 21:16:00,28.83,0.00,,,,,
922,02/27/2023 21:18:00,28.83,0.00,,,,,
923,02/27/2023 21:20:00,28.83,0.00,,,,,
924,02/27/2023 21:22:00,28.87,0.00,,,,,
925,02/27/2023 21:24:00,28.87,0.00,,,,,
926,02/27/2023 21:26:00,28.87,0.00,,,,,
927,02/27/2023 21:28:00,28.87,0.00,,,,,
928,02/27/2023 21:30:00,28.87,0.00,,,,,
929,02/27/2023 21:32:00,28.91,0.00,,,,,
930,02/27/2023 21:34:00,28.87,0.00,,,,,
931,02/27/2023 21:36:00,28.87,0.00,,,,,
932,02/27/2023 21:38:00,28.91,0.00,,,,,
933,02/27/2023 21:40:00,28.91,0.00,,,,,
934,02/27/2023 21:42:00,28.87,0.00,,,,,
935,02/27/2023 21:44:00,28.87,0.00,,,,,
936,02/27/2023 21:46:00,28.91,0.00,,,,,
937,02/27/2023 21:48:00,28.87,0.00,,,,,
938,02/27/2023 21:50:00,28.87,0.00,,,,,
939,02/27/2023 21:52:00,28.83,0.00,,,,,
940,02/27/2023 21:54:00,28.87,0.00,,,,,
941,02/27/2023 21:56:00,28.87,0.00,,,,,
942,02/27/2023 21:58:00,28.83,0.00,,,,,
943,02/27/2023 22:00:00,28.87,0.00,,,,,
944,02/27/2023 22:02:00,28.83,0.00,,,,,
945,02/27/2023 22:04:00,28.83,0.00,,,,,
946,02/27/2023 22:06:00,28.83,0.00,,,,,
947,02/27/2023 22:08:00,28.78,0.00,,,,,
948,02/27/2023 22:10:00,28.78,0.00,,,,,
949,02/27/2023 22:12:00,28.78,0.00,,,,,
950,02/27/2023 22:14:00,28.78,0.00,,,,,
951,02/27/2023 22:16:00,28.78,0.00,,,,,
952,02/27/2023 22:18:00,28.78,0.00,,,,,
953,02/27/2023 22:20:00,28.87,0.00,,,,,
954,02/27/2023 22:22:00,28.83,0.00,,,,,
955,02/27/2023 22:24:00,28.83,0.00,,,,,
956,02/27/2023 22:26:00,28.78,0.00,,,,,
957,02/27/2023 22:28:00,28.83,0.00,,,,,
958,02/27/2023 22:30:00,28.83,0.00,,,,,
959,02/27/2023 22:32:00,28.78,0.00,,,,,
960,02/27/2023 22:34:00,28.78,0.00,,,,,
961,02/27/2023 22:36:00,28.74,0.00,,,,,
962,02/27/2023 22:38:00,28.74,0.00,,,,,
963,02/27/2023 22:40:00,28.78,0.00,,,,,
964,02/27/2023 22:42:00,28.74,0.00,,,,,
965,02/27/2023 22:44:00,28.78,0.00,,,,,
966,02/27/2023 22:46:00,28.78,0.00,,,,,
967,02/27/2023 22:48:00,28.74,0.00,,,,,
968,02/27/2023 22:50:00,28.74,0.00,,,,,
969,02/27/2023 22:52:00,28.78,0.00,,,,,
970,02/27/2023 22:54:00,28.74,0.00,,,,,
971,02/27/2023 22:56:00,28.70,0.00,,,,,
972,02/27/2023 22:58:00,28.70,0.00,,,,,
973,02/27/2023 23:00:00,28.74,0.00,,,,,
974,02/27/2023 23:02:00,28.70,0.00,,,,,
975,02/27/2023 23:04:00,28.74,0.00,,,,,
976,02/27/2023 23:06:00,28.74,0.00,,,,,
977,02/27/2023 23:08:00,28.74,0.00,,,,,
978,02/27/2023 23:10:00,28.70,0.00,,,,,
979,02/27/2023 23:12:00,28.70,0.00,,,,,
980,02/27/2023 23:14:00,28.70,0.00,,,,,
981,02/27/2023 23:16:00,28.70,0.00,,,,,
